tad_id	tad_chr	tad_start	tad_end	meanAge	percentOld
chr6_44150000_44250000	chr6	44150000	44250000	3	1
chr6_44250000_44350000	chr6	44250000	44350000	3	1
chr6_45850000_45950000	chr6	45850000	45950000	3	1
chr6_46950000_47050000	chr6	46950000	47050000	1	0
chr6_47550000_47650000	chr6	47550000	47650000	3	1
chr6_47650000_47750000	chr6	47650000	47750000	2	0.5
chr6_49850000_49950000	chr6	49850000	49950000	1	0
chr6_49950000_50050000	chr6	49950000	50050000	1	0
chr6_50650000_51850000	chr6	50650000	51850000	3	1
chr6_52050000_52150000	chr6	52050000	52150000	1.66666666666667	0.333333333333333
chr6_52550000_52650000	chr6	52550000	52650000	2	0.5
chr6_52650000_52850000	chr6	52650000	52850000	1	0
chr6_52850000_52950000	chr6	52850000	52950000	3	1
chr6_52950000_53250000	chr6	52950000	53250000	3	1
chr6_53350000_53550000	chr6	53350000	53550000	3	1
chr6_53750000_53850000	chr6	53750000	53850000	3	1
chr6_55050000_55150000	chr6	55050000	55150000	3	1
chr6_56750000_57150000	chr6	56750000	57150000	3	1
chr6_57150000_57250000	chr6	57150000	57250000	3	1
chr6_63950000_64050000	chr6	63950000	64050000	3	1
chr6_64050000_64450000	chr6	64050000	64450000	3	1
chr6_70850000_70950000	chr6	70850000	70950000	3	1
chr6_73950000_74050000	chr6	73950000	74050000	1	0
chr6_74050000_74150000	chr6	74050000	74150000	1	0
chr6_74150000_74250000	chr6	74150000	74250000	3	1
chr6_74250000_74350000	chr6	74250000	74350000	3	1
chr6_75850000_75950000	chr6	75850000	75950000	3	1
chr6_75950000_76250000	chr6	75950000	76250000	3	1
chr6_76450000_76550000	chr6	76450000	76550000	3	1
chr6_78150000_78250000	chr6	78150000	78250000	3	1
chr6_79550000_79650000	chr6	79550000	79650000	3	1
chr6_80650000_80750000	chr6	80650000	80750000	3	1
chr6_82950000_83650000	chr6	82950000	83650000	3	1
chr6_83750000_83850000	chr6	83750000	83850000	3	1
chr6_84150000_84250000	chr6	84150000	84250000	3	1
chr6_84850000_84950000	chr6	84850000	84950000	3	1
chr6_86050000_86250000	chr6	86050000	86250000	3	1
chr6_87650000_87750000	chr6	87650000	87750000	3	1
chr6_89550000_89650000	chr6	89550000	89650000	3	1
chr6_90550000_91150000	chr6	90550000	91150000	3	1
chr6_94050000_94150000	chr6	94050000	94150000	3	1
chr6_97450000_97550000	chr6	97450000	97550000	3	1
chr6_99750000_99850000	chr6	99750000	99850000	3	1
chr6_105850000_106650000	chr6	105850000	106650000	3	1
chr6_106850000_107250000	chr6	106850000	107250000	3	1
chr6_107250000_107350000	chr6	107250000	107350000	3	1
chr6_108750000_108850000	chr6	108750000	108850000	3	1
chr6_109350000_109450000	chr6	109350000	109450000	3	1
chr6_109750000_109850000	chr6	109750000	109850000	3	1
chr6_110650000_110750000	chr6	110650000	110750000	3	1
chr6_110850000_111250000	chr6	110850000	111250000	3	1
chr6_111250000_111350000	chr6	111250000	111350000	3	1
chr6_112350000_112450000	chr6	112350000	112450000	2.5	0.75
chr6_114150000_114250000	chr6	114150000	114250000	3	1
chr6_114250000_114350000	chr6	114250000	114350000	3	1
chr6_116950000_117050000	chr6	116950000	117050000	3	1
chr6_117050000_117150000	chr6	117050000	117150000	3	1
chr6_117950000_118050000	chr6	117950000	118050000	3	1
chr6_119150000_119250000	chr6	119150000	119250000	3	1
chr6_119250000_119350000	chr6	119250000	119350000	3	1
chr6_122750000_122850000	chr6	122750000	122850000	3	1
chr6_123150000_123550000	chr6	123150000	123550000	3	1
chr6_125050000_125150000	chr6	125050000	125150000	3	1
chr6_126050000_126150000	chr6	126050000	126150000	3	1
chr6_126250000_126350000	chr6	126250000	126350000	3	1
chr6_127450000_127550000	chr6	127450000	127550000	3	1
chr6_127550000_127650000	chr6	127550000	127650000	3	1
chr6_127850000_127950000	chr6	127850000	127950000	3	1
chr6_130450000_130550000	chr6	130450000	130550000	3	1
chr6_131150000_131250000	chr6	131150000	131250000	3	1
chr6_131850000_131950000	chr6	131850000	131950000	3	1
chr6_131950000_132050000	chr6	131950000	132050000	1	0
chr6_132750000_132850000	chr6	132750000	132850000	3	1
chr6_132850000_133050000	chr6	132850000	133050000	1.33333333333333	0.166666666666667
chr6_133050000_133150000	chr6	133050000	133150000	2.33333333333333	0.666666666666667
chr6_134150000_134250000	chr6	134150000	134250000	3	1
chr6_134250000_134350000	chr6	134250000	134350000	3	1
chr6_135250000_135350000	chr6	135250000	135350000	3	1
chr6_135650000_135750000	chr6	135650000	135750000	3	1
chr6_136550000_136650000	chr6	136550000	136650000	3	1
chr6_137050000_137150000	chr6	137050000	137150000	3	1
chr6_137150000_137250000	chr6	137150000	137250000	3	1
chr6_137250000_137350000	chr6	137250000	137350000	3	1
chr6_138050000_138250000	chr6	138050000	138250000	3	1
chr6_138350000_138450000	chr6	138350000	138450000	3	1
chr6_139050000_139150000	chr6	139050000	139150000	3	1
chr6_139550000_139650000	chr6	139550000	139650000	3	1
chr6_142350000_142450000	chr6	142350000	142450000	3	1
chr6_142450000_142650000	chr6	142450000	142650000	3	1
chr6_143750000_143850000	chr6	143750000	143850000	3	1
chr6_144350000_144450000	chr6	144350000	144450000	3	1
chr6_144450000_144750000	chr6	144450000	144750000	3	1
chr6_146050000_146150000	chr6	146050000	146150000	3	1
chr6_146150000_146250000	chr6	146150000	146250000	3	1
chr6_147050000_147150000	chr6	147050000	147150000	3	1
chr6_149350000_149750000	chr6	149350000	149750000	3	1
chr6_149750000_149850000	chr6	149750000	149850000	3	1
chr6_150050000_150150000	chr6	150050000	150150000	3	1
chr6_150150000_150250000	chr6	150150000	150250000	1	0
chr6_150250000_150650000	chr6	150250000	150650000	1.4	0.2
chr6_151650000_151750000	chr6	151650000	151750000	3	1
chr6_152950000_153050000	chr6	152950000	153050000	3	1
chr6_153250000_153350000	chr6	153250000	153350000	3	1
chr6_154350000_154450000	chr6	154350000	154450000	3	1
chr6_154750000_154850000	chr6	154750000	154850000	1	0
chr6_155050000_155150000	chr6	155050000	155150000	3	1
chr6_155550000_155650000	chr6	155550000	155650000	3	1
chr6_158550000_158650000	chr6	158550000	158650000	3	1
chr6_159050000_159150000	chr6	159050000	159150000	3	1
chr6_159450000_159550000	chr6	159450000	159550000	3	1
chr6_160150000_160450000	chr6	160150000	160450000	2.66666666666667	0.833333333333333
chr6_161750000_161850000	chr6	161750000	161850000	3	1
chr6_163150000_163250000	chr6	163150000	163250000	3	1
chr6_165650000_165750000	chr6	165650000	165750000	3	1
chr6_166550000_166650000	chr6	166550000	166650000	3	1
chr6_167450000_167550000	chr6	167450000	167550000	3	1
chr6_167550000_167650000	chr6	167550000	167650000	2	0.5
chr6_167650000_167750000	chr6	167650000	167750000	3	1
chr7_0_850000	chr7	0	850000	3	1
chr7_850000_950000	chr7	850000	950000	3	1
chr7_950000_1150000	chr7	950000	1150000	3	1
chr7_1150000_1250000	chr7	1150000	1250000	1	0
chr7_1250000_1450000	chr7	1250000	1450000	3	1
chr7_1450000_1550000	chr7	1450000	1550000	3	1
chr7_1550000_2250000	chr7	1550000	2250000	3	1
chr7_2250000_2350000	chr7	2250000	2350000	3	1
chr7_2350000_2450000	chr7	2350000	2450000	3	1
chr7_2450000_2650000	chr7	2450000	2650000	3	1
chr7_2650000_2750000	chr7	2650000	2750000	3	1
chr7_2750000_2850000	chr7	2750000	2850000	3	1
chr7_4750000_4850000	chr7	4750000	4850000	3	1
chr7_5150000_5250000	chr7	5150000	5250000	3	1
chr7_5450000_5550000	chr7	5450000	5550000	3	1
chr7_5550000_5750000	chr7	5550000	5750000	2	0.5
chr7_5850000_5950000	chr7	5850000	5950000	1	0
chr7_5950000_6450000	chr7	5950000	6450000	2.55555555555556	0.777777777777778
chr7_6450000_6550000	chr7	6450000	6550000	3	1
chr7_6550000_6750000	chr7	6550000	6750000	2.33333333333333	0.666666666666667
chr7_6750000_6850000	chr7	6750000	6850000	1	0
chr7_6950000_7550000	chr7	6950000	7550000	3	1
chr7_7550000_7650000	chr7	7550000	7650000	3	1
chr7_8250000_8350000	chr7	8250000	8350000	3	1
chr7_11350000_11450000	chr7	11350000	11450000	3	1
chr7_14650000_14750000	chr7	14650000	14750000	3	1
chr7_15150000_15250000	chr7	15150000	15250000	3	1
chr7_16550000_16650000	chr7	16550000	16650000	3	1
chr7_16650000_16750000	chr7	16650000	16750000	3	1
chr7_19050000_19150000	chr7	19050000	19150000	3	1
chr7_19650000_19750000	chr7	19650000	19750000	3	1
chr7_19750000_20650000	chr7	19750000	20650000	3	1
chr7_20650000_20750000	chr7	20650000	20750000	3	1
chr7_22150000_22450000	chr7	22150000	22450000	3	1
chr7_22450000_22550000	chr7	22450000	22550000	1	0
chr7_23150000_23250000	chr7	23150000	23250000	3	1
chr7_23450000_23550000	chr7	23450000	23550000	3	1
chr7_23650000_23750000	chr7	23650000	23750000	3	1
chr7_23750000_24750000	chr7	23750000	24750000	3	1
chr7_24750000_24850000	chr7	24750000	24850000	3	1
chr7_25150000_25250000	chr7	25150000	25250000	3	1
chr7_26750000_27150000	chr7	26750000	27150000	3	1
chr7_27150000_27250000	chr7	27150000	27250000	2.66666666666667	0.833333333333333
chr7_28150000_28250000	chr7	28150000	28250000	3	1
chr7_28850000_28950000	chr7	28850000	28950000	3	1
chr7_29550000_29650000	chr7	29550000	29650000	2	0.5
chr7_29650000_30050000	chr7	29650000	30050000	3	1
chr7_30050000_30150000	chr7	30050000	30150000	3	1
chr7_30550000_30650000	chr7	30550000	30650000	3	1
chr7_30650000_30750000	chr7	30650000	30750000	2	0.5
chr7_31050000_31150000	chr7	31050000	31150000	3	1
chr7_31650000_31750000	chr7	31650000	31750000	3	1
chr7_32450000_32550000	chr7	32450000	32550000	3	1
chr7_32750000_33050000	chr7	32750000	33050000	3	1
chr7_33050000_33150000	chr7	33050000	33150000	3	1
chr7_36350000_36450000	chr7	36350000	36450000	3	1
chr7_36450000_37150000	chr7	36450000	37150000	3	1
chr7_37850000_37950000	chr7	37850000	37950000	3	1
chr7_38750000_39550000	chr7	38750000	39550000	3	1
chr7_39550000_39650000	chr7	39550000	39650000	3	1
chr7_39650000_39850000	chr7	39650000	39850000	3	1
chr7_40150000_40250000	chr7	40150000	40250000	3	1
chr7_40250000_41850000	chr7	40250000	41850000	3	1
chr7_42850000_42950000	chr7	42850000	42950000	3	1
chr7_43950000_44050000	chr7	43950000	44050000	2.33333333333333	0.666666666666667
chr7_44050000_44550000	chr7	44050000	44550000	3	1
chr7_44550000_44650000	chr7	44550000	44650000	3	1
chr7_45150000_45250000	chr7	45150000	45250000	3	1
chr7_47250000_47350000	chr7	47250000	47350000	3	1
chr7_47850000_47950000	chr7	47850000	47950000	2	0.5
chr7_48150000_48250000	chr7	48150000	48250000	3	1
chr7_49950000_50050000	chr7	49950000	50050000	3	1
chr7_50050000_50150000	chr7	50050000	50150000	3	1
chr7_51350000_51450000	chr7	51350000	51450000	3	1
chr7_54750000_54850000	chr7	54750000	54850000	3	1
chr7_64350000_64450000	chr7	64350000	64450000	1	0
chr7_64450000_64550000	chr7	64450000	64550000	1	0
chr7_64550000_64950000	chr7	64550000	64950000	1	0
chr7_66450000_66550000	chr7	66450000	66550000	3	1
chr7_72350000_72450000	chr7	72350000	72450000	1	0
chr7_74350000_74650000	chr7	74350000	74650000	2	0.5
chr7_75950000_76050000	chr7	75950000	76050000	3	1
chr7_76050000_76150000	chr7	76050000	76150000	2	0.5
chr7_78750000_78850000	chr7	78750000	78850000	3	1
chr7_80250000_80350000	chr7	80250000	80350000	3	1
chr7_80350000_80950000	chr7	80350000	80950000	3	1
chr7_81150000_81550000	chr7	81150000	81550000	3	1
chr7_81550000_81650000	chr7	81550000	81650000	3	1
chr7_82350000_82450000	chr7	82350000	82450000	3	1
chr7_82950000_83050000	chr7	82950000	83050000	3	1
chr7_84550000_84650000	chr7	84550000	84650000	3	1
chr7_86450000_86550000	chr7	86450000	86550000	3	1
chr7_86950000_87050000	chr7	86950000	87050000	2	0.5
chr7_87750000_87850000	chr7	87750000	87850000	3	1
chr7_89950000_90050000	chr7	89950000	90050000	3	1
chr7_90550000_90650000	chr7	90550000	90650000	3	1
chr7_91450000_91550000	chr7	91450000	91550000	3	1
chr7_91550000_91650000	chr7	91550000	91650000	3	1
chr7_92050000_92150000	chr7	92050000	92150000	3	1
chr7_92650000_92750000	chr7	92650000	92750000	1	0
chr7_92750000_92850000	chr7	92750000	92850000	2	0.5
chr7_93950000_94050000	chr7	93950000	94050000	3	1
chr7_95450000_96650000	chr7	95450000	96650000	3	1
chr7_96650000_96750000	chr7	96650000	96750000	3	1
chr7_97550000_97650000	chr7	97550000	97650000	1	0
chr7_97750000_97850000	chr7	97750000	97850000	3	1
chr7_98350000_98450000	chr7	98350000	98450000	3	1
chr7_98950000_99050000	chr7	98950000	99050000	2.66666666666667	0.833333333333333
chr7_99850000_99950000	chr7	99850000	99950000	1	0
chr7_99950000_100050000	chr7	99950000	100050000	2.5	0.75
chr7_100350000_100450000	chr7	100350000	100450000	3	1
chr7_100850000_100950000	chr7	100850000	100950000	3	1
chr7_100950000_101050000	chr7	100950000	101050000	3	1
chr7_102150000_102250000	chr7	102150000	102250000	1	0
chr7_103750000_103850000	chr7	103750000	103850000	3	1
chr7_105050000_105150000	chr7	105050000	105150000	3	1
chr7_105650000_105750000	chr7	105650000	105750000	3	1
chr7_106750000_106850000	chr7	106750000	106850000	3	1
chr7_107750000_107850000	chr7	107750000	107850000	3	1
chr7_108150000_108250000	chr7	108150000	108250000	3	1
chr7_112050000_112150000	chr7	112050000	112150000	2	0.5
chr7_115650000_115750000	chr7	115650000	115750000	3	1
chr7_116850000_116950000	chr7	116850000	116950000	3	1
chr7_117750000_117850000	chr7	117750000	117850000	3	1
chr7_117850000_117950000	chr7	117850000	117950000	1	0
chr7_120350000_120450000	chr7	120350000	120450000	3	1
chr7_120650000_120750000	chr7	120650000	120750000	3	1
chr7_121650000_121750000	chr7	121650000	121750000	3	1
chr7_122150000_122250000	chr7	122150000	122250000	3	1
chr7_123150000_123250000	chr7	123150000	123250000	3	1
chr7_126950000_127150000	chr7	126950000	127150000	3	1
chr7_127150000_127250000	chr7	127150000	127250000	3	1
chr7_127950000_128050000	chr7	127950000	128050000	3	1
chr7_129550000_129650000	chr7	129550000	129650000	3	1
chr7_131150000_131250000	chr7	131150000	131250000	3	1
chr7_134050000_134150000	chr7	134050000	134150000	1	0
chr7_134150000_134250000	chr7	134150000	134250000	1	0
chr7_134850000_134950000	chr7	134850000	134950000	2	0.5
chr7_135250000_135350000	chr7	135250000	135350000	3	1
chr7_137250000_137350000	chr7	137250000	137350000	3	1
chr7_137650000_137750000	chr7	137650000	137750000	3	1
chr7_138450000_138550000	chr7	138450000	138550000	2.33333333333333	0.666666666666667
chr7_138750000_138850000	chr7	138750000	138850000	3	1
chr7_138950000_139050000	chr7	138950000	139050000	3	1
chr7_140050000_140150000	chr7	140050000	140150000	3	1
chr7_140150000_140250000	chr7	140150000	140250000	1	0
chr7_140350000_140650000	chr7	140350000	140650000	3	1
chr7_140650000_140750000	chr7	140650000	140750000	3	1
chr7_141350000_141450000	chr7	141350000	141450000	3	1
chr7_141450000_141550000	chr7	141450000	141550000	1	0
chr7_142850000_142950000	chr7	142850000	142950000	1.66666666666667	0.333333333333333
chr7_143850000_143950000	chr7	143850000	143950000	1	0
chr7_143950000_144050000	chr7	143950000	144050000	1	0
chr7_148750000_148850000	chr7	148750000	148850000	1	0
chr7_149450000_149550000	chr7	149450000	149550000	1	0
chr7_149550000_149650000	chr7	149550000	149650000	3	1
chr7_150650000_150750000	chr7	150650000	150750000	3	1
chr7_150750000_150850000	chr7	150750000	150850000	3	1
chr7_150850000_150950000	chr7	150850000	150950000	3	1
chr7_151950000_152450000	chr7	151950000	152450000	3	1
chr7_154650000_155050000	chr7	154650000	155050000	3	1
chr7_155050000_155150000	chr7	155050000	155150000	2	0.5
chr7_155450000_155550000	chr7	155450000	155550000	3	1
chr7_157050000_157150000	chr7	157050000	157150000	3	1
chr8_1650000_1750000	chr8	1650000	1750000	3	1
chr8_1950000_2050000	chr8	1950000	2050000	3	1
chr8_11850000_11950000	chr8	11850000	11950000	1	0
chr8_11950000_12250000	chr8	11950000	12250000	1	0
chr8_12250000_12350000	chr8	12250000	12350000	1	0
chr8_16650000_16950000	chr8	16650000	16950000	3	1
chr8_16950000_17050000	chr8	16950000	17050000	3	1
chr8_17750000_17850000	chr8	17750000	17850000	3	1
chr8_19150000_19250000	chr8	19150000	19250000	3	1
chr8_19950000_20050000	chr8	19950000	20050000	3	1
chr8_20050000_20150000	chr8	20050000	20150000	3	1
chr8_21750000_21850000	chr8	21750000	21850000	3	1
chr8_21850000_21950000	chr8	21850000	21950000	3	1
chr8_21950000_22050000	chr8	21950000	22050000	2.66666666666667	0.833333333333333
chr8_22350000_22450000	chr8	22350000	22450000	3	1
chr8_22450000_22750000	chr8	22450000	22750000	2.5	0.75
chr8_22850000_22950000	chr8	22850000	22950000	1	0
chr8_23250000_23350000	chr8	23250000	23350000	3	1
chr8_24150000_24250000	chr8	24150000	24250000	1	0
chr8_24250000_24350000	chr8	24250000	24350000	1	0
chr8_25250000_25350000	chr8	25250000	25350000	3	1
chr8_26150000_26250000	chr8	26150000	26250000	3	1
chr8_26450000_26550000	chr8	26450000	26550000	3	1
chr8_26550000_27050000	chr8	26550000	27050000	3	1
chr8_27050000_27150000	chr8	27050000	27150000	3	1
chr8_27150000_27350000	chr8	27150000	27350000	3	1
chr8_27450000_27550000	chr8	27450000	27550000	3	1
chr8_27550000_27650000	chr8	27550000	27650000	3	1
chr8_28250000_28350000	chr8	28250000	28350000	3	1
chr8_29050000_29150000	chr8	29050000	29150000	3	1
chr8_29950000_30050000	chr8	29950000	30050000	3	1
chr8_30450000_30550000	chr8	30450000	30550000	3	1
chr8_30650000_30950000	chr8	30650000	30950000	3	1
chr8_33350000_33450000	chr8	33350000	33450000	3	1
chr8_36550000_36650000	chr8	36550000	36650000	3	1
chr8_37550000_37650000	chr8	37550000	37650000	3	1
chr8_37650000_37850000	chr8	37650000	37850000	3	1
chr8_37850000_37950000	chr8	37850000	37950000	3	1
chr8_38550000_38650000	chr8	38550000	38650000	3	1
chr8_38850000_38950000	chr8	38850000	38950000	3	1
chr8_39650000_39750000	chr8	39650000	39750000	1	0
chr8_41350000_41450000	chr8	41350000	41450000	3	1
chr8_41950000_42050000	chr8	41950000	42050000	3	1
chr8_42150000_42250000	chr8	42150000	42250000	3	1
chr8_42850000_42950000	chr8	42850000	42950000	3	1
chr8_48650000_48750000	chr8	48650000	48750000	3	1
chr8_48850000_48950000	chr8	48850000	48950000	3	1
chr8_48950000_49750000	chr8	48950000	49750000	1	0
chr8_49750000_49850000	chr8	49750000	49850000	3	1
chr8_52550000_52650000	chr8	52550000	52650000	3	1
chr8_53350000_53450000	chr8	53350000	53450000	3	1
chr8_54950000_55050000	chr8	54950000	55050000	3	1
chr8_55350000_55450000	chr8	55350000	55450000	3	1
chr8_55450000_55550000	chr8	55450000	55550000	3	1
chr8_56650000_56950000	chr8	56650000	56950000	3	1
chr8_56950000_57050000	chr8	56950000	57050000	3	1
chr8_57050000_57150000	chr8	57050000	57150000	3	1
chr8_59350000_59450000	chr8	59350000	59450000	3	1
chr8_59450000_59550000	chr8	59450000	59550000	3	1
chr8_61350000_61450000	chr8	61350000	61450000	3	1
chr8_61950000_62050000	chr8	61950000	62050000	3	1
chr8_62450000_62550000	chr8	62450000	62550000	3	1
chr8_63950000_64050000	chr8	63950000	64050000	3	1
chr8_64050000_64150000	chr8	64050000	64150000	3	1
chr8_66450000_66550000	chr8	66450000	66550000	3	1
chr8_67250000_67350000	chr8	67250000	67350000	3	1
chr8_69350000_69450000	chr8	69350000	69450000	3	1
chr8_70450000_70550000	chr8	70450000	70550000	3	1
chr8_71550000_71650000	chr8	71550000	71650000	3	1
chr8_73850000_74050000	chr8	73850000	74050000	3	1
chr8_75150000_75250000	chr8	75150000	75250000	3	1
chr8_75750000_75850000	chr8	75750000	75850000	3	1
chr8_76250000_76350000	chr8	76250000	76350000	3	1
chr8_79350000_79450000	chr8	79350000	79450000	3	1
chr8_80550000_80850000	chr8	80550000	80850000	3	1
chr8_80850000_80950000	chr8	80850000	80950000	3	1
chr8_81450000_81550000	chr8	81450000	81550000	3	1
chr8_82550000_82650000	chr8	82550000	82650000	3	1
chr8_85450000_85550000	chr8	85450000	85550000	3	1
chr8_86050000_86150000	chr8	86050000	86150000	2	0.5
chr8_87450000_87550000	chr8	87450000	87550000	3	1
chr8_87550000_87650000	chr8	87550000	87650000	3	1
chr8_90750000_90950000	chr8	90750000	90950000	3	1
chr8_90950000_91050000	chr8	90950000	91050000	3	1
chr8_92050000_92150000	chr8	92050000	92150000	2	0.5
chr8_92450000_94550000	chr8	92450000	94550000	3	1
chr8_94650000_94950000	chr8	94650000	94950000	3	1
chr8_95450000_95550000	chr8	95450000	95550000	3	1
chr8_95650000_95750000	chr8	95650000	95750000	3	1
chr8_96150000_96250000	chr8	96150000	96250000	3	1
chr8_97150000_97250000	chr8	97150000	97250000	3	1
chr8_98650000_98750000	chr8	98650000	98750000	3	1
chr8_98750000_99050000	chr8	98750000	99050000	3	1
chr8_99050000_99150000	chr8	99050000	99150000	2.33333333333333	0.666666666666667
chr8_99450000_99550000	chr8	99450000	99550000	3	1
chr8_101050000_101150000	chr8	101050000	101150000	3	1
chr8_101150000_101450000	chr8	101150000	101450000	3	1
chr8_101850000_102250000	chr8	101850000	102250000	3	1
chr8_102350000_103150000	chr8	102350000	103150000	3	1
chr8_103150000_103250000	chr8	103150000	103250000	3	1
chr8_104050000_104450000	chr8	104050000	104450000	3	1
chr8_105450000_105550000	chr8	105450000	105550000	3	1
chr8_106750000_106850000	chr8	106750000	106850000	3	1
chr8_108850000_109750000	chr8	108850000	109750000	3	1
chr8_110250000_110350000	chr8	110250000	110350000	3	1
chr8_110350000_110650000	chr8	110350000	110650000	3	1
chr8_120250000_120350000	chr8	120250000	120350000	3	1
chr8_120350000_120450000	chr8	120350000	120450000	3	1
chr8_120750000_120850000	chr8	120750000	120850000	3	1
chr8_121350000_121450000	chr8	121350000	121450000	3	1
chr8_123650000_124050000	chr8	123650000	124050000	3	1
chr8_124150000_124250000	chr8	124150000	124250000	3	1
chr8_124250000_124350000	chr8	124250000	124350000	3	1
chr8_124650000_124750000	chr8	124650000	124750000	3	1
chr8_125450000_125550000	chr8	125450000	125550000	3	1
chr8_125550000_125950000	chr8	125550000	125950000	3	1
chr8_125950000_126050000	chr8	125950000	126050000	2.33333333333333	0.666666666666667
chr8_127850000_128650000	chr8	127850000	128650000	1	0
chr8_128650000_128750000	chr8	128650000	128750000	3	1
chr8_130750000_130850000	chr8	130750000	130850000	1	0
chr8_133050000_133150000	chr8	133050000	133150000	3	1
chr8_133650000_133750000	chr8	133650000	133750000	3	1
chr8_134150000_134250000	chr8	134150000	134250000	3	1
chr8_139050000_139150000	chr8	139050000	139150000	3	1
chr8_141450000_141550000	chr8	141450000	141550000	3	1
chr8_142350000_142450000	chr8	142350000	142450000	3	1
chr8_144250000_144350000	chr8	144250000	144350000	1	0
chr8_145250000_145550000	chr8	145250000	145550000	1.8	0.4
chr8_145550000_145650000	chr8	145550000	145650000	2.75	0.875
chr9_950000_1050000	chr9	950000	1050000	3	1
chr9_2750000_2850000	chr9	2750000	2850000	3	1
chr9_4250000_4350000	chr9	4250000	4350000	3	1
chr9_4550000_4650000	chr9	4550000	4650000	3	1
chr9_5650000_5750000	chr9	5650000	5750000	3	1
chr9_6650000_6750000	chr9	6650000	6750000	3	1
chr9_17450000_17550000	chr9	17450000	17550000	3	1
chr9_18250000_18950000	chr9	18250000	18950000	3	1
chr9_19050000_19350000	chr9	19050000	19350000	3	1
chr9_19350000_19450000	chr9	19350000	19450000	3	1
chr9_21050000_21150000	chr9	21050000	21150000	1	0
chr9_21150000_21250000	chr9	21150000	21250000	1	0
chr9_21850000_22150000	chr9	21850000	22150000	1	0
chr9_22350000_22450000	chr9	22350000	22450000	3	1
chr9_26850000_26950000	chr9	26850000	26950000	3	1
chr9_26950000_27050000	chr9	26950000	27050000	3	1
chr9_27550000_27650000	chr9	27550000	27650000	3	1
chr9_32950000_33050000	chr9	32950000	33050000	3	1
chr9_33150000_33250000	chr9	33150000	33250000	3	1
chr9_33450000_33550000	chr9	33450000	33550000	3	1
chr9_34550000_34650000	chr9	34550000	34650000	3	1
chr9_35950000_36050000	chr9	35950000	36050000	1	0
chr9_36150000_36250000	chr9	36150000	36250000	3	1
chr9_36250000_36350000	chr9	36250000	36350000	3	1
chr9_36550000_36650000	chr9	36550000	36650000	3	1
chr9_37350000_37450000	chr9	37350000	37450000	3	1
chr9_37450000_37750000	chr9	37450000	37750000	3	1
chr9_37750000_37850000	chr9	37750000	37850000	3	1
chr9_71550000_71650000	chr9	71550000	71650000	3	1
chr9_72450000_72550000	chr9	72450000	72550000	3	1
chr9_72850000_73150000	chr9	72850000	73150000	3	1
chr9_74450000_74550000	chr9	74450000	74550000	3	1
chr9_74650000_74750000	chr9	74650000	74750000	2	0.5
chr9_75750000_75850000	chr9	75750000	75850000	3	1
chr9_77250000_77350000	chr9	77250000	77350000	3	1
chr9_77650000_77750000	chr9	77650000	77750000	3	1
chr9_78950000_79050000	chr9	78950000	79050000	3	1
chr9_80850000_80950000	chr9	80850000	80950000	3	1
chr9_85650000_85750000	chr9	85650000	85750000	3	1
chr9_86250000_86350000	chr9	86250000	86350000	2	0.5
chr9_86350000_86450000	chr9	86350000	86450000	3	1
chr9_86450000_86850000	chr9	86450000	86850000	3	1
chr9_86850000_86950000	chr9	86850000	86950000	3	1
chr9_88350000_88450000	chr9	88350000	88450000	3	1
chr9_88850000_88950000	chr9	88850000	88950000	2.33333333333333	0.666666666666667
chr9_90450000_90550000	chr9	90450000	90550000	1	0
chr9_90550000_90650000	chr9	90550000	90650000	3	1
chr9_90650000_91150000	chr9	90650000	91150000	1	0
chr9_91150000_91250000	chr9	91150000	91250000	3	1
chr9_91850000_91950000	chr9	91850000	91950000	3	1
chr9_92150000_92750000	chr9	92150000	92750000	3	1
chr9_92950000_93550000	chr9	92950000	93550000	3	1
chr9_93550000_93650000	chr9	93550000	93650000	3	1
chr9_94950000_95450000	chr9	94950000	95450000	3	1
chr9_95450000_95550000	chr9	95450000	95550000	3	1
chr9_95550000_95650000	chr9	95550000	95650000	1	0
chr9_96350000_96450000	chr9	96350000	96450000	3	1
chr9_96650000_96750000	chr9	96650000	96750000	3	1
chr9_97050000_97150000	chr9	97050000	97150000	1	0
chr9_97850000_97950000	chr9	97850000	97950000	3	1
chr9_99450000_99550000	chr9	99450000	99550000	1	0
chr9_100350000_100450000	chr9	100350000	100450000	3	1
chr9_100650000_100750000	chr9	100650000	100750000	2.33333333333333	0.666666666666667
chr9_100950000_101050000	chr9	100950000	101050000	3	1
chr9_101450000_101550000	chr9	101450000	101550000	3	1
chr9_101850000_101950000	chr9	101850000	101950000	3	1
chr9_103450000_104150000	chr9	103450000	104150000	2	0.5
chr9_104150000_104250000	chr9	104150000	104250000	2	0.5
chr9_104250000_104350000	chr9	104250000	104350000	3	1
chr9_107450000_107550000	chr9	107450000	107550000	1.5	0.25
chr9_108250000_108350000	chr9	108250000	108350000	3	1
chr9_108350000_108450000	chr9	108350000	108450000	3	1
chr9_108450000_108550000	chr9	108450000	108550000	3	1
chr9_111550000_111650000	chr9	111550000	111650000	1.66666666666667	0.333333333333333
chr9_112150000_112250000	chr9	112150000	112250000	3	1
chr9_112850000_112950000	chr9	112850000	112950000	1	0
chr9_112950000_113050000	chr9	112950000	113050000	2	0.5
chr9_114050000_114150000	chr9	114050000	114150000	1	0
