"chr"	"start"	"end"	"TAD"	"Length"
"2296"	"chr7"	142331000	142704000	"TAD 2296"	373000
"2297"	"chr7"	142879000	143459000	"TAD 2297"	580000
"2298"	"chr7"	143553000	143786000	"TAD 2298"	233000
"2299"	"chr7"	143787000	144901000	"TAD 2299"	1114000
"2300"	"chr7"	144940000	145441459	"TAD 2300"	501459
"2301"	"chr8"	0	3658000	"TAD 2301"	3658000
"2302"	"chr8"	3793000	3998000	"TAD 2302"	205000
"2303"	"chr8"	4160000	4632000	"TAD 2303"	472000
"2304"	"chr8"	4725000	4809000	"TAD 2304"	84000
"2305"	"chr8"	4861000	5995000	"TAD 2305"	1134000
"2306"	"chr8"	6055000	9184000	"TAD 2306"	3129000
"2307"	"chr8"	9237000	9963000	"TAD 2307"	726000
"2308"	"chr8"	10015000	10389000	"TAD 2308"	374000
"2309"	"chr8"	10422000	11910000	"TAD 2309"	1488000
"2310"	"chr8"	11964000	13289000	"TAD 2310"	1325000
"2311"	"chr8"	13413000	13761000	"TAD 2311"	348000
"2312"	"chr8"	13892000	14813000	"TAD 2312"	921000
"2313"	"chr8"	14907000	15081000	"TAD 2313"	174000
"2314"	"chr8"	15197000	18558000	"TAD 2314"	3361000
"2315"	"chr8"	18623000	18931000	"TAD 2315"	308000
"2316"	"chr8"	19103000	19641000	"TAD 2316"	538000
"2317"	"chr8"	19942000	21065000	"TAD 2317"	1123000
"2318"	"chr8"	21076000	21747000	"TAD 2318"	671000
"2319"	"chr8"	21769000	21949000	"TAD 2319"	180000
"2320"	"chr8"	2.2e+07	22167000	"TAD 2320"	167000
"2321"	"chr8"	22195000	23161000	"TAD 2321"	966000
"2322"	"chr8"	23282000	25191000	"TAD 2322"	1909000
"2323"	"chr8"	25282000	25716000	"TAD 2323"	434000
"2324"	"chr8"	25808000	26156000	"TAD 2324"	348000
"2325"	"chr8"	26240000	26938000	"TAD 2325"	698000
"2326"	"chr8"	27075000	27266000	"TAD 2326"	191000
"2327"	"chr8"	27382000	27665000	"TAD 2327"	283000
"2328"	"chr8"	27713000	31030000	"TAD 2328"	3317000
"2329"	"chr8"	31092000	31150000	"TAD 2329"	58000
"2330"	"chr8"	31292000	33180000	"TAD 2330"	1888000
"2331"	"chr8"	33236000	33704000	"TAD 2331"	468000
"2332"	"chr8"	33768000	34101000	"TAD 2332"	333000
"2333"	"chr8"	34198000	34798000	"TAD 2333"	6e+05
"2334"	"chr8"	34887000	35462000	"TAD 2334"	575000
"2335"	"chr8"	35512000	37056000	"TAD 2335"	1544000
"2336"	"chr8"	37183000	38950000	"TAD 2336"	1767000
"2337"	"chr8"	38993000	40116000	"TAD 2337"	1123000
"2338"	"chr8"	40171000	40502000	"TAD 2338"	331000
"2339"	"chr8"	40532000	41221000	"TAD 2339"	689000
"2340"	"chr8"	41250000	41371000	"TAD 2340"	121000
"2341"	"chr8"	41546000	43074000	"TAD 2341"	1528000
"2342"	"chr8"	43121000	43330000	"TAD 2342"	209000
"2343"	"chr8"	43379000	45418000	"TAD 2343"	2039000
"2344"	"chr8"	45450000	46143000	"TAD 2344"	693000
"2345"	"chr8"	46164000	46606000	"TAD 2345"	442000
"2346"	"chr8"	46652000	47377000	"TAD 2346"	725000
"2347"	"chr8"	47483000	54463000	"TAD 2347"	6980000
"2348"	"chr8"	54519000	55050000	"TAD 2348"	531000
"2349"	"chr8"	55612000	56478000	"TAD 2349"	866000
"2350"	"chr8"	56564000	57265000	"TAD 2350"	701000
"2351"	"chr8"	57377000	57798000	"TAD 2351"	421000
"2352"	"chr8"	57957000	60469000	"TAD 2352"	2512000
"2353"	"chr8"	60505000	60954000	"TAD 2353"	449000
"2354"	"chr8"	61047000	61476000	"TAD 2354"	429000
"2355"	"chr8"	61546000	63909000	"TAD 2355"	2363000
"2356"	"chr8"	63993000	64552000	"TAD 2356"	559000
"2357"	"chr8"	64617000	66492000	"TAD 2357"	1875000
"2358"	"chr8"	66607000	67398000	"TAD 2358"	791000
"2359"	"chr8"	67435000	67878000	"TAD 2359"	443000
"2360"	"chr8"	67990000	68722000	"TAD 2360"	732000
"2361"	"chr8"	68801000	69232000	"TAD 2361"	431000
"2362"	"chr8"	69463000	69558000	"TAD 2362"	95000
"2363"	"chr8"	69793000	70580000	"TAD 2363"	787000
"2364"	"chr8"	70628000	70869000	"TAD 2364"	241000
"2365"	"chr8"	71084000	71155000	"TAD 2365"	71000
"2366"	"chr8"	71386000	71679000	"TAD 2366"	293000
"2367"	"chr8"	71885000	72035000	"TAD 2367"	150000
"2368"	"chr8"	72166000	72562000	"TAD 2368"	396000
"2369"	"chr8"	72673000	72765000	"TAD 2369"	92000
"2370"	"chr8"	72938000	73355000	"TAD 2370"	417000
"2371"	"chr8"	73369000	74909000	"TAD 2371"	1540000
"2372"	"chr8"	75041000	75231000	"TAD 2372"	190000
"2373"	"chr8"	75347000	77608000	"TAD 2373"	2261000
"2374"	"chr8"	77628000	79584000	"TAD 2374"	1956000
"2375"	"chr8"	79787000	80683000	"TAD 2375"	896000
"2376"	"chr8"	80758000	80994000	"TAD 2376"	236000
"2377"	"chr8"	81079000	82713000	"TAD 2377"	1634000
"2378"	"chr8"	82782000	83428000	"TAD 2378"	646000
"2379"	"chr8"	83693000	83988000	"TAD 2379"	295000
"2380"	"chr8"	84009000	84565000	"TAD 2380"	556000
"2381"	"chr8"	84692000	84825000	"TAD 2381"	133000
"2382"	"chr8"	84970000	85059000	"TAD 2382"	89000
"2383"	"chr8"	85223000	85421000	"TAD 2383"	198000
"2384"	"chr8"	85427000	85651000	"TAD 2384"	224000
"2385"	"chr8"	85714000	86563000	"TAD 2385"	849000
"2386"	"chr8"	86662000	86901000	"TAD 2386"	239000
"2387"	"chr8"	86962000	87484000	"TAD 2387"	522000
"2388"	"chr8"	87586000	88048000	"TAD 2388"	462000
"2389"	"chr8"	88185000	88738000	"TAD 2389"	553000
"2390"	"chr8"	88825000	90716000	"TAD 2390"	1891000
"2391"	"chr8"	90824000	91061000	"TAD 2391"	237000
"2392"	"chr8"	91203000	93941000	"TAD 2392"	2738000
"2393"	"chr8"	93993000	94205000	"TAD 2393"	212000
"2394"	"chr8"	94322000	95319000	"TAD 2394"	997000
"2395"	"chr8"	95338000	95881000	"TAD 2395"	543000
"2396"	"chr8"	96012000	100767000	"TAD 2396"	4755000
"2397"	"chr8"	100837000	104064000	"TAD 2397"	3227000
"2398"	"chr8"	104089000	104562000	"TAD 2398"	473000
"2399"	"chr8"	104693000	105014000	"TAD 2399"	321000
"2400"	"chr8"	105138000	105283000	"TAD 2400"	145000
"2401"	"chr8"	105366000	105565000	"TAD 2401"	199000
"2402"	"chr8"	105569000	106094000	"TAD 2402"	525000
"2403"	"chr8"	106150000	106672000	"TAD 2403"	522000
"2404"	"chr8"	106692000	107013000	"TAD 2404"	321000
"2405"	"chr8"	107105000	107577000	"TAD 2405"	472000
"2406"	"chr8"	107715000	109521000	"TAD 2406"	1806000
"2407"	"chr8"	109592000	110591000	"TAD 2407"	999000
"2408"	"chr8"	110644000	110705000	"TAD 2408"	61000
"2409"	"chr8"	110741000	111261000	"TAD 2409"	520000
"2410"	"chr8"	111330000	111989000	"TAD 2410"	659000
"2411"	"chr8"	112089000	113626000	"TAD 2411"	1537000
"2412"	"chr8"	113651000	114386000	"TAD 2412"	735000
"2413"	"chr8"	114496000	116436000	"TAD 2413"	1940000
"2414"	"chr8"	116517000	116894000	"TAD 2414"	377000
"2415"	"chr8"	116923000	117565000	"TAD 2415"	642000
"2416"	"chr8"	117641000	119278000	"TAD 2416"	1637000
"2417"	"chr8"	119424000	120596000	"TAD 2417"	1172000
"2418"	"chr8"	120683000	121518000	"TAD 2418"	835000
"2419"	"chr8"	121558000	121944000	"TAD 2419"	386000
"2420"	"chr8"	121969000	123094000	"TAD 2420"	1125000
"2421"	"chr8"	123118000	123488000	"TAD 2421"	370000
"2422"	"chr8"	123661000	123982000	"TAD 2422"	321000
"2423"	"chr8"	124061000	125039000	"TAD 2423"	978000
"2424"	"chr8"	125074000	125867000	"TAD 2424"	793000
"2425"	"chr8"	125954000	126465000	"TAD 2425"	511000
"2426"	"chr8"	126495000	126878000	"TAD 2426"	383000
"2427"	"chr8"	126996000	129401213	"TAD 2427"	2405213
"2428"	"chr9"	0	3296000	"TAD 2428"	3296000
"2429"	"chr9"	3357000	4438000	"TAD 2429"	1081000
"2430"	"chr9"	4527000	7531000	"TAD 2430"	3004000
"2431"	"chr9"	7617000	8124000	"TAD 2431"	507000
"2432"	"chr9"	8249000	8988000	"TAD 2432"	739000
"2433"	"chr9"	9060000	9362000	"TAD 2433"	302000
"2434"	"chr9"	9454000	10898000	"TAD 2434"	1444000
"2435"	"chr9"	10905000	13181000	"TAD 2435"	2276000
"2436"	"chr9"	13266000	13715000	"TAD 2436"	449000
"2437"	"chr9"	13904000	14404000	"TAD 2437"	5e+05
"2438"	"chr9"	14484000	14736000	"TAD 2438"	252000
"2439"	"chr9"	14799000	15229000	"TAD 2439"	430000
"2440"	"chr9"	15386000	18207000	"TAD 2440"	2821000
"2441"	"chr9"	18316000	18758000	"TAD 2441"	442000
"2442"	"chr9"	18818000	20311000	"TAD 2442"	1493000
"2443"	"chr9"	20472000	20633000	"TAD 2443"	161000
"2444"	"chr9"	20659000	20845000	"TAD 2444"	186000
"2445"	"chr9"	20898000	21500000	"TAD 2445"	602000
"2446"	"chr9"	21613000	22142000	"TAD 2446"	529000
"2447"	"chr9"	22235000	22397000	"TAD 2447"	162000
"2448"	"chr9"	22559000	24510000	"TAD 2448"	1951000
"2449"	"chr9"	24716000	25091000	"TAD 2449"	375000
"2450"	"chr9"	25160000	25593000	"TAD 2450"	433000
"2451"	"chr9"	25735000	26861000	"TAD 2451"	1126000
"2452"	"chr9"	27038000	27333000	"TAD 2452"	295000
"2453"	"chr9"	27445000	28198000	"TAD 2453"	753000
"2454"	"chr9"	28269000	29638000	"TAD 2454"	1369000
"2455"	"chr9"	29676000	30316000	"TAD 2455"	640000
"2456"	"chr9"	30453000	30898000	"TAD 2456"	445000
"2457"	"chr9"	30953000	31086000	"TAD 2457"	133000
"2458"	"chr9"	31115000	31517000	"TAD 2458"	402000
"2459"	"chr9"	31568000	31905000	"TAD 2459"	337000
"2460"	"chr9"	31944000	32181000	"TAD 2460"	237000
"2461"	"chr9"	32272000	33246000	"TAD 2461"	974000
"2462"	"chr9"	33272000	35172000	"TAD 2462"	1900000
"2463"	"chr9"	35271000	35534000	"TAD 2463"	263000
"2464"	"chr9"	35682000	36606000	"TAD 2464"	924000
"2465"	"chr9"	36894000	37344000	"TAD 2465"	450000
"2466"	"chr9"	37351000	37635000	"TAD 2466"	284000
"2467"	"chr9"	37712000	37942000	"TAD 2467"	230000
"2468"	"chr9"	37975000	40083000	"TAD 2468"	2108000
"2469"	"chr9"	40215000	40800000	"TAD 2469"	585000
"2470"	"chr9"	40815000	41192000	"TAD 2470"	377000
"2471"	"chr9"	41248000	41929000	"TAD 2471"	681000
"2472"	"chr9"	41999000	42272000	"TAD 2472"	273000
"2473"	"chr9"	42330000	42945000	"TAD 2473"	615000
"2474"	"chr9"	42988000	43303000	"TAD 2474"	315000
"2475"	"chr9"	43329000	44378000	"TAD 2475"	1049000
"2476"	"chr9"	44436000	45160000	"TAD 2476"	724000
"2477"	"chr9"	45179000	45798000	"TAD 2477"	619000
"2478"	"chr9"	45837000	46257000	"TAD 2478"	420000
"2479"	"chr9"	46387000	48590000	"TAD 2479"	2203000
"2480"	"chr9"	48646000	48968000	"TAD 2480"	322000
"2481"	"chr9"	49078000	49476000	"TAD 2481"	398000
"2482"	"chr9"	49539000	50417000	"TAD 2482"	878000
"2483"	"chr9"	50450000	50594000	"TAD 2483"	144000
"2484"	"chr9"	50610000	51939000	"TAD 2484"	1329000
"2485"	"chr9"	51964000	53124000	"TAD 2485"	1160000
"2486"	"chr9"	53250000	53644000	"TAD 2486"	394000
"2487"	"chr9"	53744000	55541000	"TAD 2487"	1797000
"2488"	"chr9"	55580000	55934000	"TAD 2488"	354000
"2489"	"chr9"	56050000	56885000	"TAD 2489"	835000
"2490"	"chr9"	56891000	57439000	"TAD 2490"	548000
"2491"	"chr9"	57475000	59252000	"TAD 2491"	1777000
"2492"	"chr9"	59340000	59646000	"TAD 2492"	306000
"2493"	"chr9"	59706000	60640000	"TAD 2493"	934000
"2494"	"chr9"	60692000	60891000	"TAD 2494"	199000
"2495"	"chr9"	60892000	61876000	"TAD 2495"	984000
"2496"	"chr9"	61976000	63113000	"TAD 2496"	1137000
"2497"	"chr9"	63154000	63839000	"TAD 2497"	685000
"2498"	"chr9"	63922000	64254000	"TAD 2498"	332000
"2499"	"chr9"	64367000	64952000	"TAD 2499"	585000
"2500"	"chr9"	64971000	65186000	"TAD 2500"	215000
"2501"	"chr9"	65221000	65586000	"TAD 2501"	365000
"2502"	"chr9"	65590000	65898000	"TAD 2502"	308000
"2503"	"chr9"	65910000	66121000	"TAD 2503"	211000
"2504"	"chr9"	66142000	67958000	"TAD 2504"	1816000
"2505"	"chr9"	68039000	69918000	"TAD 2505"	1879000
"2506"	"chr9"	70029000	70533000	"TAD 2506"	504000
"2507"	"chr9"	70669000	72424000	"TAD 2507"	1755000
"2508"	"chr9"	72545000	72734000	"TAD 2508"	189000
"2509"	"chr9"	72739000	73093000	"TAD 2509"	354000
"2510"	"chr9"	73211000	74020000	"TAD 2510"	809000
"2511"	"chr9"	74141000	74824000	"TAD 2511"	683000
"2512"	"chr9"	74920000	75614000	"TAD 2512"	694000
"2513"	"chr9"	75764000	76210000	"TAD 2513"	446000
"2514"	"chr9"	76269000	77352000	"TAD 2514"	1083000
"2515"	"chr9"	77408000	78191000	"TAD 2515"	783000
"2516"	"chr9"	78355000	78477000	"TAD 2516"	122000
"2517"	"chr9"	78788000	79700000	"TAD 2517"	912000
"2518"	"chr9"	79792000	80021000	"TAD 2518"	229000
"2519"	"chr9"	80086000	80303000	"TAD 2519"	217000
"2520"	"chr9"	80329000	82762000	"TAD 2520"	2433000
"2521"	"chr9"	82880000	83729000	"TAD 2521"	849000
"2522"	"chr9"	83810000	83927000	"TAD 2522"	117000
"2523"	"chr9"	83928000	85662000	"TAD 2523"	1734000
"2524"	"chr9"	85792000	86404000	"TAD 2524"	612000
"2525"	"chr9"	86500000	88220000	"TAD 2525"	1720000
"2526"	"chr9"	88239000	88522000	"TAD 2526"	283000
"2527"	"chr9"	88848000	89012000	"TAD 2527"	164000
"2528"	"chr9"	89267000	89661000	"TAD 2528"	394000
"2529"	"chr9"	89722000	90067000	"TAD 2529"	345000
"2530"	"chr9"	90136000	92027000	"TAD 2530"	1891000
"2531"	"chr9"	92154000	94711000	"TAD 2531"	2557000
"2532"	"chr9"	94753000	95360000	"TAD 2532"	607000
"2533"	"chr9"	95527000	95850000	"TAD 2533"	323000
"2534"	"chr9"	95893000	96226000	"TAD 2534"	333000
"2535"	"chr9"	96234000	96529000	"TAD 2535"	295000
"2536"	"chr9"	96541000	96828000	"TAD 2536"	287000
"2537"	"chr9"	96917000	97156000	"TAD 2537"	239000
"2538"	"chr9"	97279000	98560000	"TAD 2538"	1281000
"2539"	"chr9"	98616000	98877000	"TAD 2539"	261000
"2540"	"chr9"	99012000	99572000	"TAD 2540"	560000
"2541"	"chr9"	99724000	100368000	"TAD 2541"	644000
"2542"	"chr9"	100512000	101148000	"TAD 2542"	636000
"2543"	"chr9"	101297000	102545000	"TAD 2543"	1248000
"2544"	"chr9"	102633000	103342000	"TAD 2544"	709000
"2545"	"chr9"	103478000	103955000	"TAD 2545"	477000
"2546"	"chr9"	104044000	104383000	"TAD 2546"	339000
"2547"	"chr9"	104447000	105363000	"TAD 2547"	916000
"2548"	"chr9"	105450000	106104000	"TAD 2548"	654000
"2549"	"chr9"	106185000	106477000	"TAD 2549"	292000
"2550"	"chr9"	106544000	106822000	"TAD 2550"	278000
"2551"	"chr9"	106942000	107527000	"TAD 2551"	585000
"2552"	"chr9"	107558000	107744000	"TAD 2552"	186000
"2553"	"chr9"	107879000	109118000	"TAD 2553"	1239000
"2554"	"chr9"	109378000	109679000	"TAD 2554"	301000
"2555"	"chr9"	109892000	110095000	"TAD 2555"	203000
"2556"	"chr9"	110161000	110299000	"TAD 2556"	138000
"2557"	"chr9"	110321000	111299000	"TAD 2557"	978000
"2558"	"chr9"	111353000	111485000	"TAD 2558"	132000
"2559"	"chr9"	111496000	111907000	"TAD 2559"	411000
"2560"	"chr9"	111964000	113629000	"TAD 2560"	1665000
"2561"	"chr9"	113739000	114070000	"TAD 2561"	331000
"2562"	"chr9"	114424000	114632000	"TAD 2562"	208000
"2563"	"chr9"	114654000	117965000	"TAD 2563"	3311000
"2564"	"chr9"	118058000	118487000	"TAD 2564"	429000
"2565"	"chr9"	118592000	118888000	"TAD 2565"	296000
"2566"	"chr9"	118915000	119841000	"TAD 2566"	926000
"2567"	"chr9"	119932000	120098000	"TAD 2567"	166000
"2568"	"chr9"	120145000	121211000	"TAD 2568"	1066000
"2569"	"chr9"	121231000	123099000	"TAD 2569"	1868000
"2570"	"chr9"	123167000	123813000	"TAD 2570"	646000
"2571"	"chr9"	123952000	124595110	"TAD 2571"	643110
"2572"	"chrX"	0	5548000	"TAD 2572"	5548000
"2573"	"chrX"	5726000	6181000	"TAD 2573"	455000
"2574"	"chrX"	6253000	7693000	"TAD 2574"	1440000
"2575"	"chrX"	7746000	8089000	"TAD 2575"	343000
"2576"	"chrX"	8159000	8247000	"TAD 2576"	88000
"2577"	"chrX"	8526000	8613000	"TAD 2577"	87000
"2578"	"chrX"	8837000	8948000	"TAD 2578"	111000
"2579"	"chrX"	9114000	9311000	"TAD 2579"	197000
"2580"	"chrX"	9368000	9574000	"TAD 2580"	206000
"2581"	"chrX"	9662000	12531000	"TAD 2581"	2869000
"2582"	"chrX"	12620000	12862000	"TAD 2582"	242000
"2583"	"chrX"	12897000	13148000	"TAD 2583"	251000
"2584"	"chrX"	13239000	13674000	"TAD 2584"	435000
"2585"	"chrX"	13719000	16869000	"TAD 2585"	3150000
"2586"	"chrX"	16875000	18283000	"TAD 2586"	1408000
"2587"	"chrX"	18327000	20577000	"TAD 2587"	2250000
"2588"	"chrX"	20631000	20959000	"TAD 2588"	328000
"2589"	"chrX"	21076000	21344000	"TAD 2589"	268000
"2590"	"chrX"	21410000	23573000	"TAD 2590"	2163000
"2591"	"chrX"	23644000	24056000	"TAD 2591"	412000
"2592"	"chrX"	24323000	35752000	"TAD 2592"	11429000
"2593"	"chrX"	35875000	36428000	"TAD 2593"	553000
"2594"	"chrX"	36508000	37072000	"TAD 2594"	564000
"2595"	"chrX"	37697000	37770000	"TAD 2595"	73000
"2596"	"chrX"	37818000	37902000	"TAD 2596"	84000
"2597"	"chrX"	37917000	38648000	"TAD 2597"	731000
"2598"	"chrX"	38864000	42513000	"TAD 2598"	3649000
"2599"	"chrX"	42592000	47847000	"TAD 2599"	5255000
"2600"	"chrX"	48001000	48516000	"TAD 2600"	515000
"2601"	"chrX"	48745000	49272000	"TAD 2601"	527000
"2602"	"chrX"	49344000	50489000	"TAD 2602"	1145000
"2603"	"chrX"	50683000	51390000	"TAD 2603"	707000
"2604"	"chrX"	51402000	52373000	"TAD 2604"	971000
"2605"	"chrX"	52434000	52940000	"TAD 2605"	506000
"2606"	"chrX"	53032000	53339000	"TAD 2606"	307000
"2607"	"chrX"	53514000	53778000	"TAD 2607"	264000
"2608"	"chrX"	53947000	55571000	"TAD 2608"	1624000
"2609"	"chrX"	55821000	56098000	"TAD 2609"	277000
"2610"	"chrX"	56423000	57385000	"TAD 2610"	962000
"2611"	"chrX"	57413000	59143000	"TAD 2611"	1730000
"2612"	"chrX"	59191000	60435000	"TAD 2612"	1244000
"2613"	"chrX"	60506000	61037000	"TAD 2613"	531000
"2614"	"chrX"	61170000	62609000	"TAD 2614"	1439000
"2615"	"chrX"	62639000	68675000	"TAD 2615"	6036000
"2616"	"chrX"	68681000	68739000	"TAD 2616"	58000
"2617"	"chrX"	68924000	70363000	"TAD 2617"	1439000
"2618"	"chrX"	70375000	70569000	"TAD 2618"	194000
"2619"	"chrX"	70599000	71310000	"TAD 2619"	711000
"2620"	"chrX"	71370000	71630000	"TAD 2620"	260000
"2621"	"chrX"	71656000	72849000	"TAD 2621"	1193000
"2622"	"chrX"	73133000	73271000	"TAD 2622"	138000
"2623"	"chrX"	73355000	73962000	"TAD 2623"	607000
"2624"	"chrX"	74010000	74412000	"TAD 2624"	402000
"2625"	"chrX"	75052000	75289000	"TAD 2625"	237000
"2626"	"chrX"	75371000	75544000	"TAD 2626"	173000
"2627"	"chrX"	75789000	77259000	"TAD 2627"	1470000
"2628"	"chrX"	77406000	77796000	"TAD 2628"	390000
"2629"	"chrX"	78015000	79749000	"TAD 2629"	1734000
"2630"	"chrX"	79838000	81515000	"TAD 2630"	1677000
"2631"	"chrX"	81579000	83828000	"TAD 2631"	2249000
"2632"	"chrX"	83955000	85630000	"TAD 2632"	1675000
"2633"	"chrX"	85679000	85919000	"TAD 2633"	240000
"2634"	"chrX"	85958000	86436000	"TAD 2634"	478000
"2635"	"chrX"	86543000	91930000	"TAD 2635"	5387000
"2636"	"chrX"	92045000	94078000	"TAD 2636"	2033000
"2637"	"chrX"	94281000	94656000	"TAD 2637"	375000
"2638"	"chrX"	94733000	94894000	"TAD 2638"	161000
"2639"	"chrX"	95033000	95923000	"TAD 2639"	890000
"2640"	"chrX"	96004000	96866000	"TAD 2640"	862000
"2641"	"chrX"	96946000	97431000	"TAD 2641"	485000
"2642"	"chrX"	97508000	98616000	"TAD 2642"	1108000
"2643"	"chrX"	98698000	99071000	"TAD 2643"	373000
"2644"	"chrX"	99144000	99660000	"TAD 2644"	516000
"2645"	"chrX"	99802000	100485000	"TAD 2645"	683000
"2646"	"chrX"	100497000	100596000	"TAD 2646"	99000
"2647"	"chrX"	100641000	101010000	"TAD 2647"	369000
"2648"	"chrX"	101103000	101508000	"TAD 2648"	405000
"2649"	"chrX"	101540000	101673000	"TAD 2649"	133000
"2650"	"chrX"	101712000	102136000	"TAD 2650"	424000
"2651"	"chrX"	102231000	102641000	"TAD 2651"	410000
"2652"	"chrX"	102824000	103078000	"TAD 2652"	254000
"2653"	"chrX"	103242000	103437000	"TAD 2653"	195000
"2654"	"chrX"	103517000	104018000	"TAD 2654"	501000
"2655"	"chrX"	104132000	105002000	"TAD 2655"	870000
"2656"	"chrX"	105166000	105645000	"TAD 2656"	479000
"2657"	"chrX"	105806000	106168000	"TAD 2657"	362000
"2658"	"chrX"	106437000	106747000	"TAD 2658"	310000
"2659"	"chrX"	106796000	107473000	"TAD 2659"	677000
"2660"	"chrX"	107644000	108623000	"TAD 2660"	979000
"2661"	"chrX"	108631000	111143000	"TAD 2661"	2512000
"2662"	"chrX"	111224000	111351000	"TAD 2662"	127000
"2663"	"chrX"	111359000	111776000	"TAD 2663"	417000
"2664"	"chrX"	111786000	112352000	"TAD 2664"	566000
"2665"	"chrX"	112461000	112906000	"TAD 2665"	445000
"2666"	"chrX"	112985000	122855000	"TAD 2666"	9870000
"2667"	"chrX"	122949000	126677000	"TAD 2667"	3728000
"2668"	"chrX"	126799000	134022000	"TAD 2668"	7223000
"2669"	"chrX"	134082000	134467000	"TAD 2669"	385000
"2670"	"chrX"	134595000	135024000	"TAD 2670"	429000
"2671"	"chrX"	135227000	135281000	"TAD 2671"	54000
"2672"	"chrX"	135639000	136303000	"TAD 2672"	664000
"2673"	"chrX"	136628000	137132000	"TAD 2673"	504000
"2674"	"chrX"	137247000	139286000	"TAD 2674"	2039000
"2675"	"chrX"	139404000	140985000	"TAD 2675"	1581000
"2676"	"chrX"	141195000	142133000	"TAD 2676"	938000
"2677"	"chrX"	142199000	143063000	"TAD 2677"	864000
"2678"	"chrX"	143097000	143673000	"TAD 2678"	576000
"2679"	"chrX"	143720000	144018000	"TAD 2679"	298000
"2680"	"chrX"	144074000	144318000	"TAD 2680"	244000
"2681"	"chrX"	144405000	150140000	"TAD 2681"	5735000
"2682"	"chrX"	150227000	150317000	"TAD 2682"	90000
"2683"	"chrX"	150520000	150917000	"TAD 2683"	397000
"2684"	"chrX"	150966000	151774000	"TAD 2684"	808000
"2685"	"chrX"	151842000	152339000	"TAD 2685"	497000
"2686"	"chrX"	152496000	152818000	"TAD 2686"	322000
"2687"	"chrX"	152940000	153718000	"TAD 2687"	778000
"2688"	"chrX"	154163000	154925000	"TAD 2688"	762000
"2689"	"chrX"	155159000	155348000	"TAD 2689"	189000
"2690"	"chrX"	155437000	157655000	"TAD 2690"	2218000
"2691"	"chrX"	157732000	158933000	"TAD 2691"	1201000
"2692"	"chrX"	158981000	159270000	"TAD 2692"	289000
"2693"	"chrX"	159431000	160149000	"TAD 2693"	718000
"2694"	"chrX"	160187000	161018000	"TAD 2694"	831000
"2695"	"chrX"	161106000	161365000	"TAD 2695"	259000
"2696"	"chrX"	161410000	161824000	"TAD 2696"	414000
"2697"	"chrX"	161845000	162858000	"TAD 2697"	1013000
"2698"	"chrX"	162954000	164431000	"TAD 2698"	1477000
"2699"	"chrX"	164569000	166075000	"TAD 2699"	1506000
"2700"	"chrX"	166176000	166654000	"TAD 2700"	478000
"2701"	"chrX"	166694000	167210000	"TAD 2701"	516000
"2702"	"chrX"	167309000	171031299	"TAD 2702"	3722299
"2703"	"chrY"	0	960000	"TAD 2703"	960000
"2704"	"chrY"	1013000	1241000	"TAD 2704"	228000
"2705"	"chrY"	1313000	1415000	"TAD 2705"	102000
"2706"	"chrY"	1749000	4070000	"TAD 2706"	2321000
"2707"	"chrY"	4236000	5189000	"TAD 2707"	953000
"2708"	"chrY"	5300000	5426000	"TAD 2708"	126000
"2709"	"chrY"	5432000	6658000	"TAD 2709"	1226000
"2710"	"chrY"	6665000	6751000	"TAD 2710"	86000
"2711"	"chrY"	6792000	9788000	"TAD 2711"	2996000
"2712"	"chrY"	9905000	91744698	"TAD 2712"	81839698
