"X"	"HUGO_symbol"	"seqnames"	"start"	"end"	"GeneAge"	"BirthType"
"ENSG00000075303"	"-"	"7"	"87462883"	"87505672"	"Euteleostomi"	"Duplicate"
"ENSG00000075336"	"-"	"18"	"71815746"	"71826197"	"Bilateria"	"Singleton"
"ENSG00000075340"	"-"	"2"	"70834750"	"70995357"	"Euteleostomi"	"Duplicate"
"ENSG00000075388"	"-"	"11"	"69587797"	"69590171"	"Euteleostomi"	"Duplicate"
"ENSG00000075391"	"-"	"1"	"178062864"	"178448644"	"Chordata"	"Duplicate"
"ENSG00000075399"	"-"	"16"	"89773542"	"89787394"	"Euteleostomi"	"Singleton"
"ENSG00000075407"	"-"	"10"	"38383264"	"38414472"	"Eutheria"	"Duplicate"
"ENSG00000075413"	"-"	"14"	"103851729"	"103970168"	"Euteleostomi"	"Duplicate"
"ENSG00000075415"	"-"	"12"	"98987369"	"98995946"	"FungiMetazoa"	"Singleton"
"ENSG00000075420"	"-"	"3"	"171757418"	"172119455"	"Euteleostomi"	"Duplicate"
"ENSG00000075426"	"-"	"2"	"28615315"	"28640179"	"Euteleostomi"	"Duplicate"
"ENSG00000075429"	"-"	"17"	"64831235"	"64881603"	"Euteleostomi"	"Duplicate"
"ENSG00000075461"	"-"	"17"	"64961026"	"65029514"	"Euteleostomi"	"Duplicate"
"ENSG00000075539"	"-"	"4"	"48499378"	"48782339"	"Chordata"	"Duplicate"
"ENSG00000075568"	"-"	"2"	"98372799"	"98612388"	"Chordata"	"Duplicate"
"ENSG00000075618"	"-"	"7"	"5632439"	"5646286"	"Euteleostomi"	"Duplicate"
"ENSG00000075624"	"-"	"7"	"5566782"	"5603415"	"Sarcopterygii"	"Duplicate"
"ENSG00000075643"	"-"	"18"	"33767482"	"33852120"	"Bilateria"	"Duplicate"
"ENSG00000075651"	"-"	"3"	"171318195"	"171528740"	"Euteleostomi"	"Duplicate"
"ENSG00000075673"	"-"	"13"	"25254549"	"25285921"	"Chordata"	"Duplicate"
"ENSG00000075702"	"-"	"19"	"36545783"	"36596008"	"Euteleostomi"	"Duplicate"
"ENSG00000075711"	"-"	"3"	"196769431"	"197026171"	"Euteleostomi"	"Duplicate"
"ENSG00000075785"	"-"	"3"	"128444965"	"128533639"	"Bilateria"	"Duplicate"
"ENSG00000075790"	"-"	"7"	"107220422"	"107269615"	"Euteleostomi"	"Duplicate"
"ENSG00000075826"	"-"	"10"	"102246399"	"102289628"	"Euteleostomi"	"Duplicate"
"ENSG00000075856"	"-"	"12"	"108916357"	"108955176"	"Bilateria"	"Singleton"
"ENSG00000075884"	"-"	"2"	"143848931"	"144525921"	"Euteleostomi"	"Duplicate"
"ENSG00000075886"	"-"	"2"	"132233666"	"132240507"	"Hominidae"	"Duplicate"
"ENSG00000075891"	"-"	"10"	"102495360"	"102589698"	"Bilateria"	"Duplicate"
"ENSG00000075914"	"-"	"3"	"45016733"	"45077558"	"Bilateria"	"Duplicate"
"ENSG00000075945"	"-"	"1"	"169890467"	"170054349"	"Bilateria"	"Singleton"
"ENSG00000075975"	"-"	"3"	"12598513"	"12625212"	"Euteleostomi"	"Duplicate"
"ENSG00000076003"	"-"	"2"	"136597196"	"136633996"	"FungiMetazoa"	"Singleton"
"ENSG00000076043"	"-"	"11"	"114310108"	"114321001"	"FungiMetazoa"	"Singleton"
"ENSG00000076053"	"-"	"11"	"114270752"	"114284925"	"HomoSapiens"	"Duplicate"
"ENSG00000076067"	"-"	"12"	"56915713"	"56984745"	"Euteleostomi"	"Duplicate"
"ENSG00000076108"	"-"	"12"	"56989380"	"57030600"	"Euteleostomi"	"Duplicate"
"ENSG00000076201"	"-"	"3"	"47422501"	"47454931"	"Bilateria"	"Duplicate"
"ENSG00000076242"	"-"	"3"	"37034823"	"37107380"	"FungiMetazoa"	"Singleton"
"ENSG00000076248"	"-"	"12"	"109535379"	"109548797"	"FungiMetazoa"	"Singleton"
"ENSG00000076258"	"-"	"1"	"171283347"	"171311223"	"Tetrapoda"	"Duplicate"
"ENSG00000076321"	"-"	"1"	"173684080"	"173755840"	"Bilateria"	"Duplicate"
"ENSG00000076344"	"-"	"16"	"318300"	"325980"	"Euteleostomi"	"Duplicate"
"ENSG00000076351"	"-"	"17"	"26721661"	"26734215"	"Chordata"	"Duplicate"
"ENSG00000076356"	"-"	"1"	"208195587"	"208417665"	"Chordata"	"Duplicate"
"ENSG00000076513"	"-"	"12"	"110436991"	"110477568"	"Euteleostomi"	"Duplicate"
"ENSG00000076554"	"-"	"8"	"80870571"	"81143467"	"Euteleostomi"	"Duplicate"
"ENSG00000076555"	"-"	"12"	"109554400"	"109706031"	"Euteleostomi"	"Duplicate"
"ENSG00000076604"	"-"	"17"	"27071002"	"27077974"	"Bilateria"	"Duplicate"
"ENSG00000076641"	"-"	"8"	"81880045"	"82024303"	"Euteleostomi"	"Singleton"
"ENSG00000076650"	"-"	"19"	"33571786"	"33621448"	"Bilateria"	"Singleton"
"ENSG00000076662"	"-"	"19"	"10444452"	"10450499"	"Eutheria"	"Duplicate"
"ENSG00000076685"	"-"	"10"	"104845940"	"104953056"	"Euteleostomi"	"Duplicate"
"ENSG00000076706"	"-"	"11"	"119179241"	"119192231"	"Euteleostomi"	"Duplicate"
"ENSG00000076716"	"-"	"X"	"132434131"	"132549518"	"Euteleostomi"	"Duplicate"
"ENSG00000076770"	"-"	"X"	"131503345"	"131623996"	"Euteleostomi"	"Duplicate"
"ENSG00000076826"	"-"	"19"	"7660788"	"7683190"	"Euteleostomi"	"Duplicate"
"ENSG00000076864"	"-"	"1"	"21922708"	"21995801"	"Euteleostomi"	"Duplicate"
"ENSG00000076924"	"-"	"19"	"7684411"	"7694451"	"FungiMetazoa"	"Singleton"
"ENSG00000076928"	"-"	"19"	"42387228"	"42434302"	"Euteleostomi"	"Duplicate"
"ENSG00000076944"	"-"	"19"	"7701767"	"7712759"	"Euteleostomi"	"Duplicate"
"ENSG00000076984"	"-"	"19"	"7968728"	"7979363"	"Bilateria"	"Duplicate"
"ENSG00000077009"	"-"	"19"	"3933101"	"3942414"	"Euteleostomi"	"Duplicate"
"ENSG00000077044"	"-"	"2"	"234263153"	"234380750"	"Euteleostomi"	"Duplicate"
"ENSG00000077063"	"-"	"7"	"117350705"	"117514193"	"Euteleostomi"	"Duplicate"
"ENSG00000077080"	"-"	"7"	"100240720"	"100254084"	"Euteleostomi"	"Duplicate"
"ENSG00000077092"	"-"	"3"	"25215823"	"25639423"	"Euteleostomi"	"Duplicate"
"ENSG00000077097"	"-"	"3"	"25639475"	"25706398"	"Euteleostomi"	"Duplicate"
"ENSG00000077147"	"-"	"10"	"98277866"	"98347209"	"Bilateria"	"Duplicate"
"ENSG00000077150"	"-"	"10"	"104153867"	"104162281"	"Euteleostomi"	"Duplicate"
"ENSG00000077152"	"-"	"1"	"202300785"	"202311108"	"Bilateria"	"Duplicate"
"ENSG00000077157"	"-"	"1"	"202317827"	"202561834"	"Euteleostomi"	"Duplicate"
"ENSG00000077232"	"-"	"2"	"183580999"	"183659191"	"Bilateria"	"Duplicate"
"ENSG00000077235"	"-"	"16"	"27470876"	"27561234"	"Bilateria"	"Singleton"
"ENSG00000077238"	"-"	"16"	"27324989"	"27376099"	"Sarcopterygii"	"Singleton"
"ENSG00000077254"	"-"	"1"	"78161672"	"78225537"	"Euteleostomi"	"Duplicate"
"ENSG00000077264"	"-"	"X"	"110187513"	"110470589"	"Euteleostomi"	"Duplicate"
"ENSG00000077274"	"-"	"X"	"110488331"	"110513751"	"Euteleostomi"	"Duplicate"
"ENSG00000077279"	"-"	"X"	"110537007"	"110655603"	"Euteleostomi"	"Duplicate"
"ENSG00000077312"	"-"	"19"	"41256542"	"41271294"	"Bilateria"	"Duplicate"
"ENSG00000077327"	"-"	"10"	"22634399"	"22743153"	"Bilateria"	"Duplicate"
"ENSG00000077348"	"-"	"19"	"41892279"	"41903384"	"FungiMetazoa"	"Singleton"
"ENSG00000077380"	"-"	"2"	"172543919"	"172604930"	"Euteleostomi"	"Duplicate"
"ENSG00000077420"	"-"	"10"	"26727132"	"26856732"	"Euteleostomi"	"Duplicate"
"ENSG00000077454"	"-"	"7"	"100169855"	"100183776"	"Euteleostomi"	"Duplicate"
"ENSG00000077458"	"-"	"11"	"95502106"	"95523573"	"Euteleostomi"	"Duplicate"
"ENSG00000077463"	"-"	"19"	"4174106"	"4182601"	"Bilateria"	"Duplicate"
"ENSG00000077498"	"-"	"11"	"88910620"	"89028927"	"Chordata"	"Duplicate"
"ENSG00000077514"	"-"	"11"	"74204896"	"74380162"	"Chordata"	"Singleton"
"ENSG00000077522"	"-"	"1"	"236849754"	"236927931"	"Euteleostomi"	"Duplicate"
"ENSG00000077549"	"-"	"1"	"19665267"	"19812066"	"FungiMetazoa"	"Singleton"
"ENSG00000077585"	"-"	"1"	"236305832"	"236385165"	"Euteleostomi"	"Duplicate"
"ENSG00000077616"	"-"	"11"	"89864683"	"89926062"	"Tetrapoda"	"Duplicate"
"ENSG00000077684"	"-"	"4"	"129730779"	"129796379"	"Euteleostomi"	"Duplicate"
"ENSG00000077713"	"-"	"X"	"118533023"	"118588441"	"FungiMetazoa"	"Singleton"
"ENSG00000077721"	"-"	"X"	"118708501"	"118718381"	"Euteleostomi"	"Duplicate"
"ENSG00000077782"	"-"	"8"	"38268656"	"38326352"	"Euteleostomi"	"Duplicate"
"ENSG00000077800"	"-"	"7"	"72742167"	"72772634"	"Chordata"	"Duplicate"
"ENSG00000077809"	"-"	"7"	"74071994"	"74175026"	"Sarcopterygii"	"Duplicate"
"ENSG00000077935"	"-"	"22"	"45739944"	"45809500"	"Bilateria"	"Duplicate"
"ENSG00000077942"	"-"	"22"	"45898118"	"45997015"	"Euteleostomi"	"Duplicate"
"ENSG00000077943"	"-"	"10"	"15555948"	"15762124"	"Euteleostomi"	"Duplicate"
"ENSG00000077984"	"-"	"20"	"24929866"	"24940564"	"Euteleostomi"	"Duplicate"
"ENSG00000078018"	"-"	"2"	"210288782"	"210598842"	"Euteleostomi"	"Duplicate"
"ENSG00000078043"	"-"	"18"	"44388353"	"44500123"	"Euteleostomi"	"Duplicate"
"ENSG00000078053"	"-"	"7"	"38423305"	"38671167"	"Euteleostomi"	"Duplicate"
"ENSG00000078061"	"-"	"X"	"47420516"	"47431307"	"Euteleostomi"	"Duplicate"
"ENSG00000078070"	"-"	"3"	"182733006"	"182833863"	"Bilateria"	"Duplicate"
"ENSG00000078081"	"-"	"3"	"182840001"	"182881627"	"Euteleostomi"	"Duplicate"
"ENSG00000078098"	"-"	"2"	"163027194"	"163101661"	"Tetrapoda"	"Duplicate"
"ENSG00000078114"	"-"	"10"	"21068902"	"21463116"	"Euteleostomi"	"Duplicate"
"ENSG00000078124"	"-"	"11"	"76571911"	"76737841"	"FungiMetazoa"	"Singleton"
"ENSG00000078140"	"-"	"4"	"39699664"	"39784412"	"FungiMetazoa"	"Singleton"
"ENSG00000078142"	"-"	"18"	"39535171"	"39667794"	"Bilateria"	"Duplicate"
"ENSG00000078177"	"-"	"4"	"40058446"	"40159872"	"Euteleostomi"	"Duplicate"
"ENSG00000078237"	"-"	"12"	"4430371"	"4462338"	"FungiMetazoa"	"Singleton"
"ENSG00000078246"	"-"	"12"	"2986389"	"3050306"	"Euteleostomi"	"Duplicate"
"ENSG00000078269"	"-"	"6"	"158402888"	"158520208"	"Chordata"	"Duplicate"
"ENSG00000078295"	"-"	"5"	"7396321"	"7830194"	"Euteleostomi"	"Duplicate"
"ENSG00000078304"	"-"	"14"	"102228135"	"102394326"	"Euteleostomi"	"Duplicate"
"ENSG00000078328"	"-"	"16"	"6069095"	"7763340"	"Euteleostomi"	"Duplicate"
"ENSG00000078369"	"-"	"1"	"1716729"	"1822495"	"Euteleostomi"	"Duplicate"
"ENSG00000078401"	"-"	"6"	"12290596"	"12297427"	"Euteleostomi"	"Duplicate"
"ENSG00000078403"	"-"	"10"	"21823094"	"22032559"	"Euteleostomi"	"Duplicate"
"ENSG00000078487"	"-"	"7"	"99998449"	"100026615"	"Euteleostomi"	"Duplicate"
"ENSG00000078549"	"-"	"7"	"31092076"	"31151089"	"Euteleostomi"	"Duplicate"
"ENSG00000078579"	"-"	"8"	"16849678"	"16859690"	"Euteleostomi"	"Duplicate"
"ENSG00000078589"	"-"	"X"	"78200829"	"78217451"	"Theria"	"Duplicate"
"ENSG00000078596"	"-"	"X"	"78615881"	"78623164"	"Euteleostomi"	"Duplicate"
"ENSG00000078618"	"-"	"1"	"52254863"	"52344477"	"Bilateria"	"Duplicate"
"ENSG00000078668"	"-"	"8"	"42249142"	"42263415"	"Euteleostomi"	"Duplicate"
"ENSG00000078674"	"-"	"8"	"17780349"	"17885478"	"Chordata"	"Singleton"
"ENSG00000078687"	"-"	"17"	"76000249"	"76104916"	"Euteleostomi"	"Duplicate"
"ENSG00000078699"	"-"	"20"	"32077881"	"32237842"	"Euteleostomi"	"Duplicate"
"ENSG00000078725"	"-"	"9"	"121915736"	"122131745"	"Euteleostomi"	"Duplicate"
"ENSG00000078747"	"-"	"20"	"32951041"	"33099198"	"Euteleostomi"	"Duplicate"
"ENSG00000078795"	"-"	"5"	"137223657"	"137278436"	"Euteleostomi"	"Duplicate"
"ENSG00000078804"	"-"	"20"	"33292094"	"33301243"	"Euteleostomi"	"Duplicate"
"ENSG00000078808"	"-"	"1"	"1152288"	"1167411"	"Bilateria"	"Duplicate"
"ENSG00000078814"	"-"	"20"	"33563206"	"33590240"	"Euteleostomi"	"Duplicate"
"ENSG00000078898"	"-"	"20"	"31595406"	"31611515"	"Tetrapoda"	"Duplicate"
"ENSG00000078900"	"-"	"1"	"3569084"	"3652765"	"Euteleostomi"	"Duplicate"
"ENSG00000078902"	"-"	"11"	"1295601"	"1330884"	"Bilateria"	"Singleton"
"ENSG00000078967"	"-"	"7"	"43966037"	"43995735"	"Euteleostomi"	"Duplicate"
"ENSG00000079101"	"-"	"18"	"596988"	"650334"	"Euteleostomi"	"Duplicate"
"ENSG00000079102"	"-"	"8"	"92967203"	"93115514"	"Euteleostomi"	"Duplicate"
"ENSG00000079112"	"-"	"8"	"95139399"	"95229531"	"Euteleostomi"	"Duplicate"
"ENSG00000079134"	"-"	"18"	"214520"	"268050"	"Bilateria"	"Singleton"
"ENSG00000079150"	"-"	"2"	"179328391"	"179343327"	"Euteleostomi"	"Duplicate"
"ENSG00000079156"	"-"	"2"	"179059208"	"179264160"	"Euteleostomi"	"Duplicate"
"ENSG00000079215"	"-"	"5"	"36606457"	"36688436"	"Euteleostomi"	"Duplicate"
"ENSG00000079246"	"-"	"2"	"216972187"	"217071026"	"Bilateria"	"Singleton"
"ENSG00000079257"	"-"	"3"	"158363611"	"158390482"	"Sarcopterygii"	"Duplicate"
"ENSG00000079277"	"-"	"1"	"47023090"	"47082515"	"Euteleostomi"	"Duplicate"
"ENSG00000079308"	"-"	"2"	"218664512"	"218867718"	"Euteleostomi"	"Duplicate"
"ENSG00000079313"	"-"	"19"	"1815248"	"1848452"	"Eutheria"	"Duplicate"
"ENSG00000079332"	"-"	"10"	"71907045"	"71930279"	"Euteleostomi"	"Duplicate"
"ENSG00000079335"	"-"	"1"	"100810584"	"100985833"	"Euteleostomi"	"Duplicate"
"ENSG00000079337"	"-"	"12"	"48128455"	"48164823"	"Euteleostomi"	"Duplicate"
"ENSG00000079385"	"-"	"19"	"43011456"	"43065386"	"Hominidae"	"Duplicate"
"ENSG00000079387"	"-"	"12"	"48436681"	"48500091"	"Euteleostomi"	"Duplicate"
"ENSG00000079393"	"-"	"10"	"76854192"	"76868979"	"Euteleostomi"	"Duplicate"
"ENSG00000079432"	"-"	"19"	"42772689"	"42799949"	"Bilateria"	"Duplicate"
"ENSG00000079435"	"-"	"19"	"42905659"	"42931578"	"Bilateria"	"Singleton"
"ENSG00000079459"	"-"	"8"	"11653082"	"11696818"	"FungiMetazoa"	"Singleton"
"ENSG00000079462"	"-"	"19"	"42801185"	"42807698"	"Euteleostomi"	"Duplicate"
"ENSG00000079482"	"-"	"X"	"67262186"	"67653755"	"Euteleostomi"	"Duplicate"
"ENSG00000079557"	"-"	"4"	"74347400"	"74369691"	"Mammalia"	"Duplicate"
"ENSG00000079616"	"-"	"16"	"29802040"	"29816706"	"Bilateria"	"Duplicate"
"ENSG00000079689"	"-"	"6"	"25652464"	"25702011"	"Chordata"	"Duplicate"
"ENSG00000079691"	"-"	"6"	"25279306"	"25620758"	"Chordata"	"Duplicate"
"ENSG00000079739"	"-"	"1"	"64058947"	"64125916"	"Euteleostomi"	"Duplicate"
"ENSG00000079785"	"-"	"2"	"15731302"	"15771235"	"Bilateria"	"Duplicate"
"ENSG00000079805"	"-"	"19"	"10828755"	"10944164"	"Euteleostomi"	"Duplicate"
"ENSG00000079819"	"-"	"6"	"131160487"	"131384462"	"Euteleostomi"	"Duplicate"
"ENSG00000079841"	"-"	"6"	"72596406"	"73112845"	"Euteleostomi"	"Duplicate"
"ENSG00000079931"	"-"	"6"	"132617194"	"132722684"	"Chordata"	"Duplicate"
"ENSG00000079950"	"-"	"6"	"132767006"	"132834337"	"Euteleostomi"	"Duplicate"
"ENSG00000079974"	"-"	"22"	"51205929"	"51222091"	"HomoSapiens"	"Duplicate"
"ENSG00000079999"	"-"	"19"	"10596796"	"10614417"	"Bilateria"	"Duplicate"
"ENSG00000080007"	"-"	"6"	"74104471"	"74127292"	"Eutheria"	"Duplicate"
"ENSG00000080031"	"-"	"19"	"55692616"	"55720874"	"Bilateria"	"Duplicate"
"ENSG00000080166"	"-"	"13"	"95089558"	"95131936"	"Chordata"	"Duplicate"
"ENSG00000080189"	"-"	"20"	"44978167"	"44993043"	"FungiMetazoa"	"Singleton"
"ENSG00000080200"	"-"	"3"	"97595819"	"97663810"	"Euteleostomi"	"Duplicate"
"ENSG00000080224"	"-"	"3"	"96533425"	"97471304"	"Euteleostomi"	"Duplicate"
"ENSG00000080293"	"-"	"2"	"120197419"	"120282070"	"Euteleostomi"	"Duplicate"
"ENSG00000080298"	"-"	"9"	"3218297"	"3526004"	"Chordata"	"Duplicate"
"ENSG00000080345"	"-"	"2"	"152266397"	"152364527"	"Bilateria"	"Singleton"
"ENSG00000080371"	"-"	"12"	"72148654"	"72184699"	"Bilateria"	"Duplicate"
"ENSG00000080493"	"-"	"4"	"72053003"	"72437804"	"Euteleostomi"	"Duplicate"
"ENSG00000080503"	"-"	"9"	"2015342"	"2193624"	"Chordata"	"Duplicate"
"ENSG00000080511"	"-"	"19"	"10123925"	"10132955"	"Euteleostomi"	"Duplicate"
"ENSG00000080546"	"-"	"6"	"109307640"	"109416022"	"Euteleostomi"	"Duplicate"
"ENSG00000080561"	"-"	"X"	"107068985"	"107170423"	"Euteleostomi"	"Duplicate"
"ENSG00000080572"	"-"	"X"	"106449862"	"106487473"	"Bilateria"	"Singleton"
"ENSG00000080573"	"-"	"19"	"10070237"	"10121147"	"Chordata"	"Duplicate"
"ENSG00000080603"	"-"	"16"	"30709530"	"30755602"	"Euteleostomi"	"Duplicate"
"ENSG00000080608"	"-"	"9"	"2720469"	"2844241"	"FungiMetazoa"	"Singleton"
"ENSG00000080618"	"-"	"13"	"46627321"	"46679211"	"Euteleostomi"	"Duplicate"
"ENSG00000080644"	"-"	"15"	"78885394"	"78913637"	"Euteleostomi"	"Duplicate"
"ENSG00000080709"	"-"	"5"	"113696642"	"113832337"	"Euteleostomi"	"Duplicate"
"ENSG00000080802"	"-"	"7"	"135046547"	"135194875"	"FungiMetazoa"	"Singleton"
"ENSG00000080815"	"-"	"14"	"73603126"	"73690399"	"Euteleostomi"	"Duplicate"
"ENSG00000080819"	"-"	"3"	"98239976"	"98312567"	"FungiMetazoa"	"Singleton"
"ENSG00000080822"	"-"	"3"	"98216756"	"98241910"	"Chordata"	"Singleton"
"ENSG00000080823"	"-"	"14"	"102690837"	"102771537"	"Bilateria"	"Duplicate"
"ENSG00000080824"	"-"	"14"	"102547075"	"102606036"	"Euteleostomi"	"Duplicate"
"ENSG00000080839"	"-"	"20"	"35624752"	"35724398"	"Euteleostomi"	"Duplicate"
"ENSG00000080845"	"-"	"20"	"34894258"	"35157040"	"Euteleostomi"	"Duplicate"
"ENSG00000080854"	"-"	"11"	"133778459"	"133826880"	"Chordata"	"Duplicate"
"ENSG00000080910"	"-"	"1"	"196788898"	"196928356"	"HomoPanGorilla"	"Duplicate"
"ENSG00000080986"	"-"	"18"	"2571510"	"2616634"	"FungiMetazoa"	"Singleton"
"ENSG00000081014"	"-"	"15"	"51200869"	"51298097"	"Bilateria"	"Duplicate"
"ENSG00000081019"	"-"	"1"	"114304454"	"114355098"	"Euteleostomi"	"Duplicate"
"ENSG00000081026"	"-"	"1"	"113933371"	"114228545"	"Euteleostomi"	"Duplicate"
"ENSG00000081041"	"-"	"4"	"74962752"	"74965010"	"Hominoidea"	"Duplicate"
"ENSG00000081051"	"-"	"4"	"74296855"	"74321891"	"Mammalia"	"Duplicate"
"ENSG00000081052"	"-"	"2"	"227867427"	"228028829"	"Euteleostomi"	"Duplicate"
"ENSG00000081059"	"-"	"5"	"133450402"	"133487556"	"Euteleostomi"	"Duplicate"
"ENSG00000081087"	"-"	"6"	"108362613"	"108487058"	"Bilateria"	"Singleton"
"ENSG00000081138"	"-"	"18"	"63417488"	"63548638"	"Euteleostomi"	"Duplicate"
"ENSG00000081148"	"-"	"3"	"100941390"	"101039404"	"Euteleostomi"	"Duplicate"
"ENSG00000081154"	"-"	"3"	"101292939"	"101313281"	"Euteleostomi"	"Singleton"
"ENSG00000081177"	"-"	"14"	"69658228"	"69709075"	"Bilateria"	"Singleton"
"ENSG00000081181"	"-"	"14"	"68086515"	"68118437"	"Euteleostomi"	"Duplicate"
"ENSG00000081189"	"-"	"5"	"88013975"	"88199922"	"Chordata"	"Duplicate"
"ENSG00000081237"	"-"	"1"	"198607801"	"198726545"	"Bilateria"	"Duplicate"
"ENSG00000081248"	"-"	"1"	"201008642"	"201081694"	"Euteleostomi"	"Duplicate"
"ENSG00000081277"	"-"	"1"	"201252580"	"201302121"	"Euteleostomi"	"Duplicate"
"ENSG00000081307"	"-"	"3"	"132373290"	"132396941"	"Bilateria"	"Duplicate"
"ENSG00000081320"	"-"	"2"	"196998290"	"197041227"	"Euteleostomi"	"Duplicate"
"ENSG00000081377"	"-"	"9"	"99252523"	"99382112"	"Euteleostomi"	"Duplicate"
"ENSG00000081386"	"-"	"9"	"99518147"	"99540411"	"Eutheria"	"Duplicate"
"ENSG00000081479"	"-"	"2"	"169983619"	"170219195"	"Bilateria"	"Duplicate"
"ENSG00000081665"	"-"	"19"	"19896648"	"19932560"	"Catarrhini"	"Duplicate"
"ENSG00000081692"	"-"	"1"	"227918126"	"227923112"	"Bilateria"	"Duplicate"
"ENSG00000081721"	"-"	"1"	"161719548"	"161727028"	"FungiMetazoa"	"Singleton"
"ENSG00000081760"	"-"	"12"	"125549925"	"125627873"	"Bilateria"	"Duplicate"
"ENSG00000081791"	"-"	"5"	"141303373"	"141321612"	"Chordata"	"Singleton"
"ENSG00000081800"	"-"	"7"	"122753585"	"122840040"	"Euteleostomi"	"Duplicate"
"ENSG00000081803"	"-"	"7"	"121958481"	"122526813"	"Euteleostomi"	"Duplicate"
"ENSG00000081818"	"-"	"5"	"140501581"	"140505201"	"Eutheria"	"Duplicate"
"ENSG00000081842"	"-"	"5"	"140207563"	"140391929"	"Hominoidea"	"Duplicate"
"ENSG00000081870"	"-"	"1"	"54382247"	"54411602"	"Euteleostomi"	"Singleton"
"ENSG00000081913"	"-"	"18"	"60382672"	"60647666"	"Euteleostomi"	"Duplicate"
"ENSG00000081923"	"-"	"18"	"55313658"	"55470333"	"Chordata"	"Duplicate"
"ENSG00000081985"	"-"	"1"	"67773047"	"67862583"	"Euteleostomi"	"Duplicate"
"ENSG00000082014"	"-"	"7"	"150935850"	"150974982"	"Euteleostomi"	"Duplicate"
"ENSG00000082068"	"-"	"5"	"37379314"	"37753537"	"Bilateria"	"Singleton"
"ENSG00000082074"	"-"	"5"	"39105338"	"39274630"	"Euteleostomi"	"Duplicate"
"ENSG00000082126"	"-"	"2"	"202509593"	"202563417"	"Euteleostomi"	"Duplicate"
"ENSG00000082146"	"-"	"2"	"202252581"	"202345569"	"Euteleostomi"	"Duplicate"
"ENSG00000082153"	"-"	"2"	"201675317"	"201688569"	"Euteleostomi"	"Duplicate"
"ENSG00000082175"	"-"	"11"	"100900355"	"101001255"	"Euteleostomi"	"Duplicate"
"ENSG00000082196"	"-"	"5"	"34019553"	"34043937"	"HomoSapiens"	"Duplicate"
"ENSG00000082212"	"-"	"18"	"48405419"	"48474691"	"Euteleostomi"	"Duplicate"
"ENSG00000082213"	"-"	"5"	"31532373"	"31555165"	"Bilateria"	"Singleton"
"ENSG00000082258"	"-"	"2"	"135675805"	"135716912"	"Euteleostomi"	"Duplicate"
"ENSG00000082269"	"-"	"6"	"71122644"	"71270877"	"Euteleostomi"	"Duplicate"
"ENSG00000082293"	"-"	"6"	"70576463"	"70919679"	"Euteleostomi"	"Duplicate"
"ENSG00000082397"	"-"	"18"	"5392383"	"5630699"	"Euteleostomi"	"Duplicate"
"ENSG00000082438"	"-"	"2"	"165510134"	"165700189"	"Euteleostomi"	"Duplicate"
"ENSG00000082458"	"-"	"X"	"69664711"	"69725337"	"Euteleostomi"	"Duplicate"
"ENSG00000082482"	"-"	"1"	"215179118"	"215410436"	"Euteleostomi"	"Duplicate"
"ENSG00000082497"	"-"	"1"	"210406144"	"210419976"	"Euteleostomi"	"Duplicate"
"ENSG00000082512"	"-"	"1"	"211499957"	"211548288"	"Euteleostomi"	"Duplicate"
"ENSG00000082515"	"-"	"5"	"154320630"	"154348971"	"Bilateria"	"Singleton"
"ENSG00000082516"	"-"	"5"	"154266976"	"154317769"	"Chordata"	"Singleton"
"ENSG00000082556"	"-"	"8"	"54138284"	"54164257"	"Euteleostomi"	"Duplicate"
"ENSG00000082641"	"-"	"17"	"46125691"	"46138849"	"Euteleostomi"	"Duplicate"
"ENSG00000082684"	"-"	"3"	"122628041"	"122747452"	"Euteleostomi"	"Duplicate"
"ENSG00000082701"	"-"	"3"	"119540170"	"119813264"	"Euteleostomi"	"Duplicate"
"ENSG00000082781"	"-"	"3"	"124480795"	"124620265"	"Euteleostomi"	"Duplicate"
"ENSG00000082805"	"-"	"12"	"1099675"	"1605099"	"Euteleostomi"	"Duplicate"
"ENSG00000082898"	"-"	"2"	"61704984"	"61765761"	"FungiMetazoa"	"Singleton"
"ENSG00000082996"	"-"	"3"	"149530495"	"149679926"	"Euteleostomi"	"Duplicate"
"ENSG00000083067"	"-"	"9"	"73143979"	"74061820"	"Euteleostomi"	"Duplicate"
"ENSG00000083093"	"-"	"16"	"23614488"	"23652631"	"Euteleostomi"	"Singleton"
"ENSG00000083097"	"-"	"6"	"83777385"	"83881069"	"Euteleostomi"	"Duplicate"
"ENSG00000083123"	"-"	"6"	"80816364"	"81055987"	"Bilateria"	"Duplicate"
"ENSG00000083168"	"-"	"8"	"41786997"	"41909508"	"Euteleostomi"	"Duplicate"
"ENSG00000083223"	"-"	"9"	"88902648"	"88969369"	"Euteleostomi"	"Duplicate"
"ENSG00000083290"	"-"	"17"	"19674142"	"19771249"	"Euteleostomi"	"Duplicate"
"ENSG00000083307"	"-"	"8"	"102504660"	"102681954"	"Euteleostomi"	"Duplicate"
"ENSG00000083312"	"-"	"5"	"72112139"	"72212560"	"Euteleostomi"	"Duplicate"
"ENSG00000083444"	"-"	"1"	"11994262"	"12035595"	"Euteleostomi"	"Duplicate"
"ENSG00000083454"	"-"	"17"	"3575493"	"3599698"	"HomoSapiens"	"Duplicate"
"ENSG00000083457"	"-"	"17"	"3617922"	"3704537"	"Euteleostomi"	"Duplicate"
