	HUGO_symbol	seqnames	start	end	GeneAge	BirthType	Handsaker_WholeGeneLoss	Zarrei_WholeGeneLoss	Abyzov_WholeGeneLoss	Handsaker_ExonicLoss	Zarrei_ExonicLoss	Abyzov_ExonicLoss	Handsaker_IntronicLoss	Zarrei_IntronicLoss	Abyzov_IntronicLoss
ENSG00000108379	WNT3	17	44839872	44910520	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ENSG00000130023	ERMARD	6	170151718	170181680	Chordata	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ENSG00000117625	RCOR3	1	211431719	211489727	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000154258	ABCA9	17	66970629	67057205	Eutheria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000145864	GABRB2	5	160715436	160976050	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ENSG00000162576	MXRA8	1	1288069	1297157	Euteleostomi	Singleton	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000187987	ZSCAN23	6	28399707	28411279	Eutheria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000145192	AHSG	3	186330712	186339107	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000162040	HS3ST6	16	1961464	1968441	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000128573	FOXP2	7	113726382	114333827	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000206384	COL6A6	3	130279178	130396999	Sarcopterygii	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ENSG00000125775	SDCBP2	20	1290619	1309883	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000124818	OPN5	6	47749718	47800516	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000167685	ZNF444	19	56643968	56672262	Mammalia	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000133256	PDE6B	4	619373	664571	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
ENSG00000198736	MSRB1	16	1988211	1993327	Euteleostomi	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000113638	TTC33	5	40714577	40756077	Euteleostomi	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000135211	TMEM60	7	77423045	77427897	Euteleostomi	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000175265	GOLGA8A	15	34671269	34880704	HomoSapiens	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000158955	WNT9B	17	44910567	44964096	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000116171	SCP2	1	53392901	53517375	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000087338	GMCL1	2	70056774	70108528	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000163141	BNIPL	1	151009046	151020076	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000188316	ENO4	10	118609023	118671299	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000148677	ANKRD1	10	92671853	92681033	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000154917	RAB6B	3	133543083	133614680	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000033800	PIAS1	15	68346517	68483096	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ENSG00000198704	GPX6	6	28471073	28495992	Eutheria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000102780	DGKH	13	42614176	42830714	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ENSG00000140986	RPL3L	16	1993975	2007607	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000172661	FAM21C	10	46222648	46288409	HomoSapiens	Duplicate	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000203780	FANK1	10	127585108	127698161	Chordata	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000170456	DENND5B	12	31535157	31744031	Chordata	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ENSG00000100902	PSMA6	14	35747839	35786699	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000137392	CLPS	6	35762759	35765088	Chordata	Singleton	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000001084	GCLC	6	53362139	53481768	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000148343	FAM73B	9	131798900	131834361	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000166946	CCNDBP1	15	43477316	43487396	Euteleostomi	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000109674	NEIL3	4	178230990	178284097	Tetrapoda	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000149476	DAK	11	61100682	61120767	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ENSG00000135094	SDS	12	113830250	113864106	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000204947	ZNF425	7	148799876	148823438	Theria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ENSG00000187033	SAMD7	3	169629360	169656963	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000118689	FOXO3	6	108881038	109005977	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000139323	POC1B	12	89813495	89919801	Chordata	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000197753	LHFPL5	6	35773070	35801651	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000172508	CARNS1	11	67182439	67193078	Euteleostomi	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000132356	PRKAA1	5	40759481	40798476	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
ENSG00000141956	PRDM15	21	43218385	43299591	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ENSG00000108433	GOSR2	17	45000483	45105003	HomoSapiens	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000136696	IL36B	2	113779668	113810444	Theria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000102879	CORO1A	16	30194148	30200397	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000187475	HIST1H1T	6	26107640	26108364	Theria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000115353	TACR1	2	75273590	75426826	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000138768	USO1	4	76649777	76735382	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000112706	IMPG1	6	76630832	76782395	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ENSG00000166220	TBATA	10	72530995	72545157	Chordata	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000196659	TTC30B	2	178413726	178417742	Simiiformes	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000006576	PHTF2	7	77428122	77586818	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000140990	NDUFB10	16	2009509	2011976	Bilateria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000099901	RANBP1	22	20103461	20114878	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000105479	CCDC114	19	48799714	48825151	Chordata	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000196169	KIF19	17	72322349	72351959	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ENSG00000197557	TTC30A	2	178477720	178483694	Simiiformes	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000165125	TRPV6	7	142568956	142583507	Mammalia	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000221843	C2orf16	2	27799389	27805588	Eutheria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000038002	AGA	4	178351924	178363657	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000198719	DLL1	6	170591294	170599561	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000187164	KIAA1598	10	118643742	118886097	Euteleostomi	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000082512	TRAF5	1	211499957	211548288	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000064933	PMS1	2	190649107	190742355	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000180573	HIST1H2AC	6	26124373	26139344	Theria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000204020	LIPN	10	90521163	90537999	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000135916	ITM2C	2	231729354	231743963	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000115137	DNAJC27	2	25166505	25194963	Chordata	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000166313	APBB1	11	6416355	6440644	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ENSG00000204389	HSPA1A	6	31783291	31785723	HomoPanGorilla	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000101247	NDUFAF5	20	13765596	13799067	Bilateria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000175756	AURKAIP1	1	1309110	1310875	Euteleostomi	Singleton	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000139410	SDSL	12	113860042	113876081	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000115363	EVA1A	2	75696428	75796848	Chordata	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000183662	FAM19A1	3	68053359	68594776	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ENSG00000119147	C2orf40	2	106679702	106694615	Euteleostomi	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000185163	DDX51	12	132621139	132628880	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000089009	RPL6	12	112842994	112856642	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000163703	CRELD1	3	9975506	9987097	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000144048	DUSP11	2	73989311	74007284	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000164949	GEM	8	95261481	95274578	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000163377	FAM19A4	3	68780917	68981761	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ENSG00000088205	DDX18	2	118572226	118589955	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000243943	ZNF512	2	27805897	27858041	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000084693	AGBL5	2	27265232	27293490	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000204928	GRXCR2	5	145239296	145252531	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000198570	RD3	1	211649864	211666259	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ENSG00000224586	GPX5	6	28493702	28502729	Eutheria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000152377	SPOCK1	5	136310987	136934068	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000165269	AQP7	9	33384765	33402643	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000170385	SLC30A1	1	211744910	211752084	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000197734	C14orf178	14	78227173	78236085	Catarrhini	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000076108	BAZ2A	12	56989380	57030600	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000061337	LZTS1	8	20103676	20161474	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000156463	SH3RF2	5	145316142	145461354	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000072134	EPN2	17	19118928	19240028	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000112584	FAM120B	6	170599791	170716153	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ENSG00000218336	TENM3	4	183065140	183724177	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
ENSG00000197487	GALP	19	56687389	56697144	Eutheria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000132603	NIP7	16	69373333	69377014	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000143443	C1orf56	1	151020216	151024462	Theria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000178074	C2orf69	2	200775979	200820658	Bilateria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000096063	SRPK1	6	35800743	35889119	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000142227	EMP3	19	48824766	48833810	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000167130	DOLPP1	9	131843379	131852717	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000124201	ZNFX1	20	47854483	47894963	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000140988	RPS2	16	2012053	2014861	Eutheria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000197275	RAD54B	8	95384188	95487337	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000162961	DPY30	2	32092878	32264881	Bilateria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000198089	SFI1	22	31884674	32014572	Chordata	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000224689	ZNF812	19	9800600	9811452	Catarrhini	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000088833	NSFL1C	20	1422807	1454487	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000117650	NEK2	1	211836114	211848960	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000175634	RPS6KB2	11	67195931	67202872	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000174348	PODN	1	53527854	53551174	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000166224	SGPL1	10	72575717	72640930	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000155438	NIFK	2	122484521	122494499	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000165795	NDRG2	14	21484922	21539031	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000197213	ZSCAN5B	19	56700939	56709289	Simiiformes	Duplicate	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000136695	IL36RN	2	113816215	113822959	Mammalia	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000168546	GFRA2	8	21547915	21669869	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000141200	KIF2B	17	51900239	51902573	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000118690	ARMC2	6	109169619	109295186	Bilateria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ENSG00000135312	HTR1B	6	78171948	78173490	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000196605	ZNF846	19	9862669	9903856	Eutheria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000100906	NFKBIA	14	35870717	35873955	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000115652	UXS1	2	106709759	106810795	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000162971	TYW5	2	200794698	200820459	Chordata	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000204532	ZSCAN5C	19	56713670	56720821	Catarrhini	Duplicate	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000157315	TMED6	16	69377151	69385712	HomoSapiens	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000173261	PLAC8L1	5	145463949	145483932	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000111666	CHPT1	12	102090725	102137918	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
ENSG00000023516	AKAP11	13	42846289	42897396	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000174720	LARP7	4	113558120	113578748	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000197622	CDC42SE1	1	151023447	151042801	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000146021	KLHL3	5	136953189	137071779	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ENSG00000232040	SCAND3	6	28539407	28583989	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000021574	SPAST	2	32288680	32382706	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000173239	LIPM	10	90562487	90580303	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000008018	PSMB1	6	170844205	170862429	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000165272	AQP3	9	33441152	33447609	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000168298	HIST1H1E	6	26156559	26157343	Eutheria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000146243	IRAK1BP1	6	79577189	79656157	Chordata	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000131848	ZSCAN5A	19	56732681	56879752	Catarrhini	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
ENSG00000108961	RANGRF	17	8191815	8193410	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000158373	HIST1H2BD	6	26158349	26171577	Eutheria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000169627	BOLA2B	16	30204255	30205627	HomoSapiens	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000129007	CALML4	15	68483043	68498417	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000092841	MYL6	12	56551945	56557280	Tetrapoda	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000149292	TTC12	11	113185251	113254266	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000108592	FTSJ3	17	61896793	61907372	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000123684	LPGAT1	1	211916799	212004114	Bilateria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ENSG00000129187	DCTD	4	183811213	183839089	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000162383	SLC1A7	1	53552855	53608289	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ENSG00000132604	TERF2	16	69389464	69442474	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000110693	SOX6	11	15987995	16761138	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ENSG00000163704	PRRT3	3	9987226	9994078	Euteleostomi	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000204388	HSPA1B	6	31795512	31798031	HomoPanGorilla	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000008952	SEC62	3	169684423	169716161	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
